f_star,f_gas,log10_Sigma_b,RHI_Rd,rotation_coherence,stable_activation_score,phase_region
0.22540654512881464,0.42459345487118544,8.563242860299145,6.627789263258611,0.85,0.6601208028204709,activated_mature
0.22540654512881464,0.42459345487118544,8.563242860299145,8.127789263258611,0.85,0.5637180448128893,transition
0.22540654512881464,0.42459345487118544,8.563242860299145,9.627789263258611,0.85,0.5601878728465642,transition
0.22540654512881464,0.42459345487118544,8.863242860299144,3.6277892632586113,0.85,0.766126445050236,activated_mature
0.22540654512881464,0.42459345487118544,8.863242860299144,5.127789263258611,0.85,0.762596273083911,activated_mature
0.22540654512881464,0.42459345487118544,8.863242860299144,6.627789263258611,0.85,0.6661935150763292,activated_mature
0.22540654512881464,0.42459345487118544,8.863242860299144,8.127789263258611,0.85,0.5697907570687476,transition
0.22540654512881464,0.42459345487118544,8.863242860299144,9.627789263258611,0.85,0.5662605851024225,transition
0.22540654512881464,0.5995934548711854,7.663242860299144,3.6277892632586113,0.85,0.4705582762587174,transition
0.22540654512881464,0.5995934548711854,7.663242860299144,5.127789263258611,0.85,0.46702810429239233,transition
0.22540654512881464,0.5995934548711854,7.663242860299144,6.627789263258611,0.85,0.3706253462848107,transition
0.22540654512881464,0.5995934548711854,7.663242860299144,8.127789263258611,0.85,0.27422258827722895,pre_activation
0.22540654512881464,0.5995934548711854,7.663242860299144,9.627789263258611,0.85,0.27069241631090396,pre_activation
0.22540654512881464,0.5995934548711854,7.963242860299144,3.6277892632586113,0.85,0.47663098851457575,transition
0.22540654512881464,0.5995934548711854,7.963242860299144,5.127789263258611,0.85,0.4731008165482507,transition
0.22540654512881464,0.5995934548711854,7.963242860299144,6.627789263258611,0.85,0.376698058540669,transition
0.22540654512881464,0.5995934548711854,7.963242860299144,8.127789263258611,0.85,0.2802953005330873,pre_activation
0.22540654512881464,0.5995934548711854,7.963242860299144,9.627789263258611,0.85,0.2767651285667623,pre_activation
0.22540654512881464,0.5995934548711854,8.263242860299144,3.6277892632586113,0.85,0.5703481143082617,transition
0.22540654512881464,0.5995934548711854,8.263242860299144,5.127789263258611,0.85,0.5668179423419366,transition
0.22540654512881464,0.5995934548711854,8.263242860299144,6.627789263258611,0.85,0.4704151843343549,transition
0.22540654512881464,0.5995934548711854,8.263242860299144,8.127789263258611,0.85,0.3740124263267733,transition
0.22540654512881464,0.5995934548711854,8.263242860299144,9.627789263258611,0.85,0.37048225436044824,transition
0.22540654512881464,0.5995934548711854,8.563242860299145,3.6277892632586113,0.85,0.6640652401019478,activated_mature
0.22540654512881464,0.5995934548711854,8.563242860299145,5.127789263258611,0.85,0.6605350681356227,activated_mature
0.22540654512881464,0.5995934548711854,8.563242860299145,6.627789263258611,0.85,0.564132310128041,transition
0.22540654512881464,0.5995934548711854,8.563242860299145,8.127789263258611,0.85,0.4677295521204593,transition
0.22540654512881464,0.5995934548711854,8.563242860299145,9.627789263258611,0.85,0.4641993801541343,transition
