galaxy_name,r_kpc,r_over_Rd,q_eff,a_b_m_s2,a_bdvr_m_s2,a_total_m_s2,v_newton_km_s,v_bdvr_km_s,M_bdvr_eff_Msun,rho_bdvr_eff_Msun_kpc3
NGC2841,12.854225941422595,3.5313807531380754,1.1182386319723483,9.031588199283735e-11,1.1641452717277837e-10,2.0673040916561571e-10,189.26935451087422,286.35213096260105,137998816180.1382,5698886.3479325
NGC2841,13.029372384937238,3.5794979079497904,1.1197835723278413,8.790407189598271e-11,1.150083072756984e-10,2.0291237917168111e-10,187.9929302862521,285.62176097234436,140072386543.0297,5552368.7263748115
NGC2841,13.204518828451882,3.627615062761506,1.1213039309659356,8.558759555514288e-11,1.1363690074529975e-10,1.9922449630044262e-10,186.74198701428853,284.91015660203186,142148036301.3501,5411373.337792689
NGC2841,13.379665271966527,3.6757322175732217,1.1228000990090634,8.336149392542819e-11,1.1229897952780929e-10,1.9566047345323747e-10,185.51568803987772,284.21660465562456,144225691693.17963,5275624.6052022325
NGC2841,13.55481171548117,3.7238493723849366,1.1242724613564652,8.12211262659384e-11,1.1099328359605367e-10,1.9221440986199205e-10,184.31323466925414,283.5404266895488,146305280777.4397,5144864.092097428
NGC2841,13.729958158995816,3.7719665271966525,1.125721396783207,7.916214593382731e-11,1.0971861662019762e-10,1.8888076255402493e-10,183.13386398379103,282.8809769479673,148386733394.62378,5018849.228673673
NGC2841,13.905104602510459,3.820083682008368,1.127147278037622,7.71804782990368e-11,1.0847384196551495e-10,1.8565432026455173e-10,181.97684680573786,282.23764044351924,150469981128.31622,4897352.147751409
NGC2841,14.080251046025104,3.8682008368200833,1.1285504719372044,7.527230056999492e-11,1.072578789887182e-10,1.8253017955871312e-10,180.84148580357294,281.6098311716465,152554957267.48557,4780158.619693549
NGC2841,14.255397489539748,3.9163179916317987,1.1299313394629737,7.343402334361738e-11,1.0606969960717195e-10,1.7950372295078933e-10,179.72711372578615,280.99699044773297,154641596769.53552,4667067.076773588
NGC2841,14.430543933054393,3.9644351464435146,1.131290235852341,7.166227371321535e-11,1.04908325117808e-10,1.7657059883102337e-10,178.63309175292886,280.39858535726626,156729836224.10074,4557887.718478729
NGC2841,14.605690376569036,4.01255230125523,1.1326275106904942,6.995387978576246e-11,1.0377282324478399e-10,1.7372670303054646e-10,177.55880795868399,279.8141073101213,158819613817.5717,4452441.690134005
NGC2841,14.780836820083682,4.060669456066945,1.1339435080003346,6.830585647571924e-11,1.0266230539691405e-10,1.709681618726333e-10,176.50367587153417,279.243070690861,160910869298.3361,4350560.328032913
NGC2841,14.955983263598325,4.108786610878661,1.1352385663309752,6.671539245652892e-11,1.0157592411767744e-10,1.6829131657420635e-10,175.46713312934745,278.6850115976663,163003543942.72107,4252084.464965575
NGC2841,15.13112970711297,4.156903765690377,1.1365130188448371,6.517983816320912e-11,1.0051287071220319e-10,1.656927088754123e-10,174.44864021986933,278.1394866631544,165097580521.6244,4156863.790664523
NGC2841,15.306276150627614,4.205020920502092,1.1377671934033575,6.369669475037728e-11,9.94723730370571e-11,1.6316906778743438e-10,173.44767930071234,277.60607195092643,167192923267.8207,4064756.2622369104
NGC2841,15.48142259414226,4.2531380753138075,1.1390014126513333,6.22636039197315e-11,9.845369343993991e-11,1.6071729735967142e-10,172.46375309298077,277.08436192221336,169289517843.92984,3975627.5601511654
NGC2841,15.656569037656903,4.3012552301255225,1.1402159940999244,6.087833853961623e-11,9.745612683755985e-11,1.5833446537717608e-10,171.49638384316125,276.57396846746263,171387311311.0336,3889350.58578261
NGC2841,15.831715481171548,4.349372384937238,1.141411250208336,5.953879398696167e-11,9.647899892098017e-11,1.5601779290794184e-10,170.54511234835547,276.0745199981432,173486252097.9306,3805804.9969137427
NGC2841,16.00686192468619,4.397489539748953,1.1425874884641993,5.824298014871415e-11,9.552166447868052e-11,1.5376464462739466e-10,169.60949704033868,275.5856605944325,175586289971.01398,3724876.7779327617
NGC2841,16.182008368200837,4.445606694560669,1.1437450114626762,5.698901402596522e-11,9.458350582841474e-11,1.5157251985437995e-10,168.68911312429287,275.10704920480816,177687376004.7625,3646457.8417891115
NGC2841,16.35715481171548,4.493723849372384,1.1448841169843034,5.577511288943144e-11,9.36639313497124e-11,1.4943904423914385e-10,167.78355176839992,274.638358893885,179789462552.8317,3570445.6610382604
NGC2841,16.532301255230124,4.5418410041841,1.1460050980715986,5.459958793980601e-11,9.276237410956157e-11,1.4736196204936756e-10,166.8924193407819,274.1792761351358,181892503219.7337,3496742.925562452
NGC2841,16.70744769874477,4.589958158995816,1.1471082431044468,5.346083843086582e-11,9.187829057443731e-11,1.4533912900530313e-10,166.01533669055507,273.72950014539424,183996452833.09427,3425257.2247767663
NGC2841,16.882594142259414,4.638075313807531,1.1481938358742894,5.235734621712835e-11,9.101115940240616e-11,1.433685056195345e-10,165.15193847001322,273.2887422582898,186101267416.47665,3355900.7523284634
NGC2841,17.057740585774056,4.686192468619246,1.1492621556571305,5.128767069136624e-11,9.016048030955324e-11,1.4144815100091947e-10,164.30187249519,272.8567253339781,188206904162.7599,3288590.0314813578
NGC2841,17.2328870292887,4.734309623430962,1.1503134772853822,5.02504440804432e-11,8.932577300544536e-11,1.3957621708588855e-10,163.46479914225702,272.43318320273704,190313321408.06204,3223245.6595385103
NGC2841,17.408033472803346,4.7824267782426775,1.1513480712185689,4.92443670707772e-11,8.850657619276994e-11,1.3775094326354713e-10,162.6403907774085,272.0178601401851,192420478606.19684,3159792.06980256
NGC2841,17.58317991631799,4.830543933054393,1.1523662036129014,4.826820473729517e-11,8.77024466266756e-11,1.3597065136397076e-10,161.82833121805893,271.6105103720417,194528336303.65384,3098157.309705364
NGC2841,17.758326359832633,4.878661087866108,1.1533681363897519,4.732078275205274e-11,8.69129582296949e-11,1.3423374098174763e-10,161.02831522334165,271.2108976065113,196636856115.092,3038272.8338589203
NGC2841,17.93347280334728,4.926778242677823,1.1543541273030304,4.6400983850775863e-11,8.613770125844968e-11,1.3253868510922555e-10,160.24004801204256,270.81879459251036,198746000699.33633,2980073.310885078
NGC2841,18.108619246861924,4.974895397489539,1.1553244300054977,4.5507744537465175e-11,8.537628151863539e-11,1.3088402605610058e-10,159.4632448062412,270.4339827020879,200855733735.8679,2923496.4429826145
NGC2841,18.28376569037657,5.023012552301255,1.156279294114016,4.464005200890702e-11,8.462831962504744e-11,1.2926837163395446e-10,158.6976303990538,270.05625153551046,202966019901.79773,2868482.7972739832
NGC2841,18.458912133891214,5.071129707112971,1.1572189652737668,4.3796941282478966e-11,8.389345030365964e-11,1.276903915861386e-10,157.94293874498874,269.68539854759126,205076824849.3152,2814975.648058789
NGC2841,18.634058577405856,5.119246861924686,1.1581436852214433,4.2977492512035575e-11,8.317132173298898e-11,1.2614881424502454e-10,157.19891257152906,269.32122869394505,207188115183.6007,2762920.8291714326
NGC2841,18.8092050209205,5.167364016736402,1.1590536918474394,4.218082847792936e-11,8.246159492218699e-11,1.2464242340011637e-10,156.46530301065474,268.9635540959428,209299858441.19617,2712266.595704901
NGC2841,18.984351464435147,5.215481171548117,1.1599492192570493,4.1406112238374815e-11,8.176394312348734e-11,1.2317005536186217e-10,155.74186924910586,268.6121937232259,211412023068.82028,2662963.494426123
NGC2841,19.15949790794979,5.263598326359832,1.160830497830691,4.0652544930410276e-11,8.107805127681178e-11,1.2173059620722204e-10,155.02837819627072,268.2669730927188,213524578402.62354,2614964.2422610708
NGC2841,19.334644351464433,5.3117154811715475,1.1616977542831741,3.991936370966592e-11,8.040361548449679e-11,1.203229791941627e-10,154.32460416865848,267.92772398315196,215637494647.873,2568223.612276777
NGC2841,19.50979079497908,5.359832635983263,1.1625512117220242,3.920583981901447e-11,7.974034251424885e-11,1.189461823332633e-10,153.6303285899866,267.5942841641733,217750742859.05768,2522698.326634233
NGC2841,19.684937238493724,5.407949790794979,1.1633910897048785,3.851127677697163e-11,7.908794932857155e-11,1.1759922610554317e-10,152.94533970597794,267.2664971391899,219864294920.40747,2478346.95602737
NGC2841,19.860083682008366,5.456066945606693,1.1642176042959675,3.7835008677435294e-11,7.844616263903072e-11,1.1628117131646601e-10,152.26943231302215,266.9442119011374,221978123526.81705,2435129.8251599194
NGC2841,20.03523012552301,5.504184100418409,1.1650309681217006,3.7176398593011516e-11,7.781471848383934e-11,1.1499111707685086e-10,151.60240749991237,266.62728270043004,224092202165.16638,2393008.9238475724
NGC2841,20.210376569037656,5.552301255230125,1.165831390425364,3.6534837074776904e-11,7.719336182734804e-11,1.1372819890212494e-10,150.94407240191856,266.3155688243896,226206505096.0305,2351947.823365672
NGC2841,20.3855230125523,5.600418410041841,1.1666190771209513,3.5909740741877625e-11,7.658184618012487e-11,1.124915869220025e-10,150.29423996650706,266.00893438750217,228321007335.77148,2311911.5976870316
NGC2841,20.560669456066943,5.648535564853556,1.1673942308461356,3.5300550954869574e-11,7.597993323839763e-11,1.112804841932672e-10,149.65272873006077,265.7072481318897,230435684639.00342,2272866.7492870963
NGC2841,20.73581589958159,5.696652719665272,1.1681570510143993,3.4706732567164526e-11,7.538739254171424e-11,1.1009412510887876e-10,149.0193626049934,265.4103832374236,232550513481.42484,2234781.139213162
NGC2841,20.910962343096234,5.7447698744769875,1.1689077338663347,3.4127772749371425e-11,7.48040011477547e-11,1.0893177389712613e-10,148.3939706766923,265.11821714094623,234665471043.0102,2197623.921139233
NGC2841,21.08610878661088,5.7928870292887025,1.169646472520129,3.356317988170886e-11,7.42295433232977e-11,1.0779272320500655e-10,147.77638700975692,264.8306313640958,236780535191.5535,2161365.4791471865
NGC2841,21.26125523012552,5.841004184100417,1.1703734570212438,3.3012482510021364e-11,7.366381025041104e-11,1.066762927604324e-10,147.16645046303452,264.5475113492656,238895684466.55768,2125977.368995187
NGC2841,21.436401673640166,5.889121338912133,1.1710888743913062,3.247522836125921e-11,7.31065997469964e-11,1.0558182810825562e-10,146.56400451298487,264.26874630325585,241010898063.46277,2091432.2626494553
NGC2841,21.61154811715481,5.937238493723849,1.1717929086762218,3.195098341458232e-11,7.255771600087449e-11,1.045086994154568e-10,145.96889708493455,263.99422904820193,243126155818.20496,2057703.8958739373
NGC2841,21.786694560669456,5.985355648535565,1.1724857409935214,3.143933102452539e-11,7.201696931664982e-11,1.0345630034117521e-10,145.38098039180764,263.7238558793933,245241438192.10184,2024767.0186852412
NGC2841,21.961841004184098,6.033472803347279,1.1731675495789544,3.0939871092915823e-11,7.148417587464172e-11,1.0242404696755755e-10,144.8001107799439,263.45752642961355,247356726257.05624,1992597.3484940522
NGC2841,22.136987447698743,6.081589958158995,1.1738385098323416,3.0452219286471274e-11,7.095915750121491e-11,1.0141137678768618e-10,144.22614858164013,263.1951435396615,249472001681.07227,1961171.5257675496
NGC2841,22.31213389121339,6.129707112970711,1.1744987943626977,2.9976006297219446e-11,7.044174144988325e-11,1.004177477471027e-10,143.65895797407046,262.9366131347285,251587246714.07828,1930467.072058397
NGC2841,22.487280334728034,6.177824267782427,1.1751485730326363,2.951087714308214e-11,6.993176019260029e-11,9.944263733568243e-11,143.09840684426192,262.68184410632773,253702444174.04938,1900462.3502550994
NGC2841,22.662426778242676,6.225941422594142,1.1757880130020681,2.9056490506150367e-11,6.94290512206863e-11,9.848554172683667e-11,142.5443666598208,262.4307481994914,255817577433.425,1871136.5269212462
NGC2841,22.83757322175732,6.2740585774058575,1.1764172787712037,2.8612518106346577e-11,6.893345685487468e-11,9.754597496122125e-11,141.99671234512246,262.1832399049637,257932630405.81393,1842469.5365974272
