galaxy_name,r_kpc,r_over_Rd,q_eff,a_b_m_s2,a_bdvr_m_s2,a_total_m_s2,v_newton_km_s,v_bdvr_km_s,M_bdvr_eff_Msun,rho_bdvr_eff_Msun_kpc3
NGC3198,24.686443514644353,7.861924686192468,1.150674752139495,7.68395402561243e-12,3.4941020572615254e-11,4.262497459822769e-11,76.50624996733335,180.19245521928644,152766793801.71136,844221.614393473
NGC3198,24.837531380753138,7.910041841004183,1.1509873992961235,7.590754654392887e-12,3.473790870120401e-11,4.23286633555969e-11,76.27319946240564,180.11370684273984,153743530806.50815,833845.639499939
NGC3198,24.988619246861923,7.958158995815898,1.1512950718891566,7.499240692165945e-12,3.453710373768584e-11,4.2036344429851786e-11,76.04226579372383,180.03580021746185,154720107370.0236,823656.8854352317
NGC3198,25.13970711297071,8.006276150627615,1.1515978490694274,7.409371744173359e-12,3.4338566449134503e-11,4.174793819330786e-11,75.81341710816865,179.95871995496546,155696522067.31332,813650.9426685728
NGC3198,25.290794979079497,8.05439330543933,1.1518958087283915,7.321108618638501e-12,3.414225850280978e-11,4.1463367121448276e-11,75.5866222196413,179.88245106350675,156672773559.39572,803823.5296221818
NGC3198,25.441882845188285,8.102510460251047,1.1521890275181643,7.2344132840303674e-12,3.39481424400189e-11,4.118255572404927e-11,75.36185059121166,179.8069789355908,157648860590.87723,794170.4882497713
NGC3198,25.59297071129707,8.150627615062762,1.1524775808712424,7.1492488280883816e-12,3.375618165089457e-11,4.090543047898295e-11,75.1390723178472,179.73228933592915,158624781987.6314,784687.7797922788
NGC3198,25.74405857740586,8.198744769874477,1.1527615430199063,7.065579418525549e-12,3.356634035005173e-11,4.063191976857728e-11,74.91825810969979,179.65836838983088,159600536654.5304,775371.4807035781
NGC3198,25.895146443514644,8.246861924686192,1.1530409870153184,6.983370265331912e-12,3.337858355308785e-11,4.036195381841976e-11,74.69937927593007,179.58520257200976,160576123573.22833,766217.7787379152
NGC3198,26.04623430962343,8.294979079497907,1.1533159847463168,6.902587584604202e-12,3.319287705389229e-11,4.009546463849649e-11,74.48240770904842,179.512778695791,161551541799.99554,757222.9691914575
NGC3198,26.197322175732218,8.343096234309623,1.153586606957908,6.8231985638314876e-12,3.300918740273218e-11,3.983238596656367e-11,74.26731586975329,179.44108390270046,162526790463.6014,748383.4512915836
NGC3198,26.348410041841003,8.391213389121338,1.1538529232694663,6.745171328570265e-12,3.282748188508408e-11,3.9572653213654347e-11,74.05407677224864,179.3701056524225,163501868763.24652,739695.7247271102
NGC3198,26.49949790794979,8.439330543933055,1.1541150021926452,6.6684749104457165e-12,3.2647728501181436e-11,3.931620341162715e-11,73.84266397002214,179.29983171311056,164476775966.5419,731156.3863129533
NGC3198,26.650585774058577,8.48744769874477,1.154372911149001,6.5930792164192415e-12,3.246989594624981e-11,3.9062975162669045e-11,73.6330515420678,179.23025015203729,165451511407.53464,722762.1267835824
NGC3198,26.801673640167362,8.535564853556485,1.1546267164873385,6.518954999265259e-12,3.2293953591402744e-11,3.8812908590668005e-11,73.42521407953609,179.16134932657056,166426074484.7794,714509.7277094865
NGC3198,26.95276150627615,8.5836820083682,1.1548764835007796,6.4460738292032314e-12,3.211987146517255e-11,3.8565945294375784e-11,73.21912667279635,179.0931178754625,167400464659.45407,706396.0585312039
NGC3198,27.103849372384936,8.631799163179915,1.1551222764435596,6.3744080666335445e-12,3.194762023565123e-11,3.832202830228478e-11,73.01476489889646,179.02554471043962,168374681453.5193,698418.0737057475
NGC3198,27.254937238493724,8.679916317991632,1.1553641585475576,6.303930835928382e-12,3.177717119321811e-11,3.808110202914649e-11,72.81210480940528,178.95861900808202,169348724447.92047,690572.8099610662
NGC3198,27.40602510460251,8.728033472803347,1.155602192038563,6.234616000231257e-12,3.160849623383161e-11,3.7843112234062867e-11,72.61112291862428,178.8923302019807,170322593280.83197,682857.3836530813
NGC3198,27.557112970711298,8.776150627615063,1.1558364381522848,6.1664381372210316e-12,3.1441567842863624e-11,3.7608005980084657e-11,72.41179619215521,178.82666797516237,171296287645.94205,675268.988221606
NGC3198,27.708200836820083,8.824267782426778,1.156066957150103,6.099372515798488e-12,3.127635907945587e-11,3.737573159525436e-11,72.21410203581098,178.76162225277122,172269807290.77765,667804.8917403901
NGC3198,27.85928870292887,8.872384937238493,1.1562938083345717,6.0333950736555214e-12,3.111284356137848e-11,3.7146238635034e-11,72.0180182848578,178.69718319499805,173243152015.06894,660462.4345580778
NGC3198,28.010376569037657,8.920502092050208,1.1565170500646764,5.968482395689003e-12,3.095099545037221e-11,3.691947784606121e-11,71.82352319357697,178.63334119024745,174216321669.15195,653239.0270251818
NGC3198,28.161464435146442,8.968619246861923,1.1567367397708461,5.904611693223114e-12,3.079078943795579e-11,3.6695401131178904e-11,71.63059542513508,178.57008684853378,175189316152.40863,646132.1473044943
NGC3198,28.31255230125523,9.01673640167364,1.1569529339697278,5.8417607840057476e-12,3.063220073168157e-11,3.647396151568732e-11,71.43921404175174,178.50741099509756,176162135411.7446,639139.3392607945
NGC3198,28.463640167364016,9.064853556485355,1.1571656882787251,5.779908072946221e-12,3.047520504182257e-11,3.6255113114768786e-11,71.24935849515505,178.445304664234,177134779440.1014,632258.2104268215
NGC3198,28.614728033472804,9.112970711297072,1.157375057430308,5.7190325335630056e-12,3.031977856847533e-11,3.6038811102038336e-11,71.06100861731434,178.3837590933255,178107248275.00592,625486.4300425453
NGC3198,28.76581589958159,9.161087866108787,1.157581095286092,5.659113690111803e-12,3.0165897989063284e-11,3.582501167917509e-11,70.87414461144125,178.32276571707132,179079541997.15262,618821.7271642307
NGC3198,28.916903765690375,9.209205020920502,1.1577838548506938,5.600131600365514e-12,3.001354044622593e-11,3.5613672046591446e-11,70.68874704324936,178.26231616190563,180051660729.02094,612261.8888409309
NGC3198,29.067991631799163,9.257322175732217,1.1579833882853678,5.542066839019141e-12,2.9862683536080186e-11,3.540475037509933e-11,70.50479683246445,178.2024022405989,181023604633.52463,605804.7583555081
NGC3198,29.21907949790795,9.305439330543932,1.1581797469214257,5.484900481693798e-12,2.971330529684032e-11,3.519820577853412e-11,70.32227524457622,178.14301594703448,181995373912.69446,599448.2335275888
NGC3198,29.370167364016737,9.353556485355648,1.1583729812734405,5.428614089515228e-12,2.95653841977836e-11,3.499399828729883e-11,70.14116388282379,178.08414945115453,182966968806.39212,593190.2650757448
NGC3198,29.521255230125522,9.401673640167363,1.1585631410522421,5.373189694243425e-12,2.941889912854959e-11,3.4792088822793014e-11,69.96144468040713,178.02579509406908,183938389591.05487,587028.8550369742
NGC3198,29.672343096234307,9.449790794979078,1.1587502751777057,5.318609783930874e-12,2.927382938876098e-11,3.459243917269185e-11,69.78309989291671,177.9679453833224,184909636578.47137,580962.0552409522
NGC3198,29.823430962343096,9.497907949790795,1.1589344317913377,5.264857289088144e-12,2.913015467795498e-11,3.439501196704312e-11,69.60611209097473,177.91059298831078,185880710114.5864,574987.9658367896
NGC3198,29.97451882845188,9.54602510460251,1.159115658268659,5.2119155693363345e-12,2.8987855085814015e-11,3.419977065515035e-11,69.43046415308005,177.85373073584677,186851610578.33517,569104.7338703892
NGC3198,30.12560669456067,9.594142259414225,1.1592940012313935,5.159768400526963e-12,2.8846911082685652e-11,3.4006679483212615e-11,69.25613925865136,177.79735160586378,187822338380.50592,563310.5519104665
NGC3198,30.276694560669455,9.64225941422594,1.1594695065594618,5.108399962310629e-12,2.8707303510381486e-11,3.3815703472692116e-11,69.08312088126098,177.7414487272571,188792893962.63004,557603.6567211535
NGC3198,30.427782426778244,9.690376569037657,1.159642219402784,5.0577948261367e-12,2.856901357324546e-11,3.362680839938216e-11,68.91139278205408,177.6860153738558,189763277795.90036,551982.3279796889
NGC3198,30.57887029288703,9.738493723849372,1.1598121841928941,5.0079379436670166e-12,2.8432022829482388e-11,3.343996077314941e-11,68.74093900334677,177.63104496052082,190733490380.11478,546444.8870369304
NGC3198,30.729958158995814,9.786610878661087,1.1599794446543725,4.958814635587371e-12,2.8296313182737794e-11,3.325512781832517e-11,68.57174386239744,177.57653103936548,191703532242.6474,540989.6957196835
NGC3198,30.881046025104602,9.834728033472803,1.1601440438160915,4.9104105808012254e-12,2.8161866873920434e-11,3.307227745472166e-11,68.40379194534617,177.52246729609354,192673403937.4439,535615.1551727497
NGC3198,31.032133891213387,9.882845188284518,1.160306024022287,4.862711805990829e-12,2.8028666473259485e-11,3.2891378279250316e-11,68.23706810131638,177.46884754645075,193643106044.04263,530319.7047394781
NGC3198,31.183221757322176,9.930962343096233,1.1604654269434511,4.8157046755315125e-12,2.789669487258831e-11,3.2712399548119825e-11,68.071557436674,177.41566573278624,194612639166.62018,525101.8208792645
NGC3198,31.33430962343096,9.979079497907948,1.1606222935870514,4.7693758817455885e-12,2.7765935277847383e-11,3.253531115959297e-11,67.907245309439,177.36291592071973,195582003933.06015,519960.01612052764
NGC3198,31.48539748953975,10.027196652719665,1.160776664308082,4.7237124354828244e-12,2.7636371201798976e-11,3.23600836372818e-11,67.74411732384465,177.31059229591105,196551200994.0464,514892.83804807253
NGC3198,31.636485355648535,10.07531380753138,1.1609285788194437,4.678701657015081e-12,2.7507986456946637e-11,3.2186688113961715e-11,67.5821593250398,177.2586891609281,197520231022.17792,509898.8683231751
NGC3198,31.78757322175732,10.123430962343095,1.1610780762021609,4.634331167233149e-12,2.738076514865267e-11,3.2015096315885816e-11,67.42135739392988,177.20720093221053,198489094711.10724,504976.72173562675
NGC3198,31.93866108786611,10.171548117154812,1.1612251949154357,4.590588879134418e-12,2.725469166844719e-11,3.1845280547581605e-11,67.2616978421522,177.15612213712512,199457792774.69974,500125.0452861968
NGC3198,32.08974895397489,10.219665271966525,1.1613699728065416,4.547462989590435e-12,2.7129750687522445e-11,3.167721367711288e-11,67.10316720718166,177.1054474111105,200426325946.21506,495342.5172986965
NGC3198,32.24083682008368,10.267782426778242,1.16151244712056,4.5049419713838615e-12,2.7005927150406364e-11,3.151086912179023e-11,66.94575224756255,177.05517149490743,201394694977.50934,490627.84656018816
NGC3198,32.39192468619247,10.315899581589957,1.161652654509961,4.463014565504846e-12,2.6883206268809647e-11,3.134622083431449e-11,66.78943993826311,177.0052892318725,202362900638.25742,485979.7714886716
NGC3198,32.54301255230125,10.364016736401672,1.1617906310440342,4.4216697736971505e-12,2.6761573515640674e-11,3.1183243289337827e-11,66.63421746614853,176.95579556537177,203330943715.19574,481397.0593271221
NGC3198,32.69410041841004,10.412133891213388,1.161926412218166,4.380896851244848e-12,2.6641014619182915e-11,3.1021911470427765e-11,66.48007222556932,176.90668553625218,204298825011.3846,476878.5053628808
NGC3198,32.84518828451883,10.460251046025103,1.162060032962972,4.340685299990767e-12,2.6521515557429775e-11,3.086220085742054e-11,66.32699181406144,176.85795428038784,205266545345.48932,472422.9321714876
NGC3198,32.996276150627615,10.50836820083682,1.1621915276532828,4.3010248615781764e-12,2.6403062552571678e-11,3.070408741414986e-11,66.17496402815485,176.809597026299,206234105551.0804,468029.188884237
NGC3198,33.1473640167364,10.556485355648533,1.1623209301169874,4.261905510907625e-12,2.6285642065630728e-11,3.054754757653835e-11,66.02397685928703,176.7616090928409,207201506475.95206,463696.1504783796
NGC3198,33.298451882845185,10.60460251046025,1.1624482736437356,4.223317449801116e-12,2.6169240791238244e-11,3.039255824103936e-11,65.874018489819,176.71398588696042,208168748981.45856,459422.7170893932
NGC3198,33.449539748953974,10.652719665271967,1.1625735909935015,4.1852511008661825e-12,2.6053845652550788e-11,3.023909675341697e-11,65.72507728915001,176.66672290151845,209135833941.86792,455207.8133443247
NGC3198,33.60062761506276,10.700836820083682,1.162696914405012,4.147697101552625e-12,2.593944379630024e-11,3.008714089785286e-11,65.57714180992876,176.6198157131756,210102762243.73297,451050.3877157613
NGC3198,33.751715481171544,10.748953974895397,1.1628182756040402,4.1106462983950935e-12,2.5826022587973923e-11,2.9936668886369015e-11,65.43020078435775,176.57325998033915,211069534785.27927,446949.4118953377
NGC3198,33.90280334728033,10.797071129707112,1.162937705811566,4.074089741434854e-12,2.5713569607120578e-11,2.9787659348555435e-11,65.28424312058853,176.52705144116945,212036152475.80893,442903.88018638827
NGC3198,34.05389121338912,10.845188284518828,1.16305523575181,4.038018678814428e-12,2.5602072642778574e-11,2.9640091321593005e-11,65.13925789920484,176.4811859116437,213002616235.12094,438912.80891501025
NGC3198,34.20497907949791,10.893305439330545,1.163170895660135,4.002424551538983e-12,2.5491519689022372e-11,2.949394424056135e-11,64.99523436979139,176.4356592836753,213968926992.9468,434975.23585883895
NGC3198,34.35606694560669,10.941422594142258,1.1632847152908272,3.967298988398642e-12,2.5381898940623833e-11,2.934919792902247e-11,64.85216194758571,176.39046752328719,214935085688.40173,431090.21969294356
NGC3198,34.50715481171548,10.989539748953975,1.1633967239247476,3.93263380104606e-12,2.5273198788824708e-11,2.9205832589870766e-11,64.71003021021063,176.3456066688366,215901093269.45053,427256.839452321
NGC3198,34.65824267782427,11.03765690376569,1.163506950376867,3.898420979223913e-12,2.516540781721725e-11,2.9063828796441163e-11,64.5688288944853,176.3010728292912,216866950692.38824,423474.194010485
NGC3198,34.80933054393305,11.085774058577405,1.1636154230036777,3.8646526861370435e-12,2.5058514797729348e-11,2.892316748386639e-11,64.42854789331241,176.2568621825529,217832658921.33527,419741.40157328494
NGC3198,34.96041841004184,11.13389121338912,1.1637221697104887,3.831321253964321e-12,2.4952508686711313e-11,2.8783829940675635e-11,64.28917725263936,176.21297097382993,218798218927.74603,416057.599187795
NGC3198,35.11150627615063,11.182008368200837,1.1638272179586047,3.798419179505396e-12,2.4847378621121245e-11,2.864579780062664e-11,64.15070716849162,176.1693955140538,219763631689.93155,412421.9422656765
NGC3198,35.26259414225942,11.230125523012553,1.1639305947723904,3.76593911995774e-12,2.474311391480598e-11,2.8509053034763722e-11,64.01312798407585,176.12613217834138,220728898192.59528,408833.604120428
NGC3198,35.4136820083682,11.278242677824267,1.1640323267462227,3.733873888819529e-12,2.4639704054874925e-11,2.8373577943694454e-11,63.87643018695134,176.0831774044989,221694019426.3822,405291.7755181407
NGC3198,35.56476987447699,11.326359832635983,1.1641324400513329,3.702216451914101e-12,2.4537138698163888e-11,2.823935515007799e-11,63.74060440626727,176.0405276915686,222658996387.44046,401795.66424117534
NGC3198,35.715857740585776,11.374476987447698,1.1642309604425385,3.67095992353191e-12,2.4435407667786518e-11,2.8106367591318427e-11,63.60564141006472,175.99817959841465,223623830076.995,398344.49466468114
