galaxy_name,r_kpc,r_over_Rd,q_eff,a_b_m_s2,a_bdvr_m_s2,a_total_m_s2,v_newton_km_s,v_bdvr_km_s,M_bdvr_eff_Msun,rho_bdvr_eff_Msun_kpc3
NGC2841,17.2328870292887,4.734309623430962,1.1503134772853822,5.0250420612361114e-11,8.93257521468753e-11,1.395761727592364e-10,163.46476097139265,272.43313994303224,190313276967.76654,3223244.9068744774
NGC2841,17.408033472803346,4.7824267782426775,1.1513480712185689,4.9244344072555595e-11,8.850655552549151e-11,1.377508995980471e-10,162.6403527990527,272.01781702688027,192420433673.85648,3159791.3319555786
NGC2841,17.58317991631799,4.830543933054393,1.1523662036129014,4.826818219496322e-11,8.770242614717045e-11,1.3597060834213367e-10,161.8282934293282,271.61046740253346,194528290879.105,3098156.5862508435
NGC2841,17.758326359832633,4.878661087866108,1.1533681363897519,4.732076065218806e-11,8.691293793454414e-11,1.342336985867322e-10,161.02827762142363,271.21085477826625,196636810198.18018,3038272.124388116
NGC2841,17.93347280334728,4.926778242677823,1.1543541273030304,4.640096218047787e-11,8.613768114433012e-11,1.32538643324808e-10,160.24001059419373,270.8187519030629,198745954289.91556,2980072.6150045856
NGC2841,18.108619246861924,4.974895397489539,1.1553244300054977,4.5507723284329923e-11,8.53762615823159e-11,1.308839848666458e-10,159.46320756978463,270.4339401490373,200855686833.80087,2923495.7603134275
NGC2841,18.28376569037657,5.023012552301255,1.156279294114016,4.46400311610036e-11,8.462829986338542e-11,1.2926833102438902e-10,158.6975933413768,270.0562091165191,202965972506.95517,2868482.12745103
NGC2841,18.458912133891214,5.071129707112971,1.1572189652737668,4.379692082832713e-11,8.389343071359785e-11,1.2769035154192498e-10,157.9429018635407,269.6853562603822,205076776961.57596,2814974.990730405
NGC2841,18.634058577405856,5.119246861924686,1.1581436852214433,4.297747244058466e-11,8.317130231155231e-11,1.2614877475213698e-10,157.1988758638195,269.3211865363001,207188066802.85153,2762920.183998462
NGC2841,18.8092050209205,5.167364016736402,1.1590536918474394,4.218080877853838e-11,8.246157566647951e-11,1.2464238444501787e-10,156.46526647425122,268.9635120657004,209299809567.33127,2712265.962360191
NGC2841,18.984351464435147,5.215481171548117,1.1599492192570493,4.140609290079365e-11,8.176392403068937e-11,1.2317001693148303e-10,155.74183288163223,268.6121518182791,211411973701.74118,2662962.872594259
