formation_index,formation_label,source_galaxy_name,seed_galaxy_name,initialization_mode,initialization_class,step,time_gyr,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,disk_compaction_factor,f_star,f_gas,Sigma_baryon_Msun_kpc2,log10_Sigma_b,organization_score,v_newton_km_s,v_bdvr_full_km_s,v_bdvr_governed_km_s,A_gov,A_star,A_gas,A_sigma,A_HI,limiting_gate,alpha_BTFR,BTFR_offset_dex,c_coherence,c_fstar,c_sigma,c_org,claim_boundary
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,10,1.0,11961572936.228975,996239360.1708249,10965333576.05815,1.1735382981750666,0.9641162337208793,0.08328665180424849,0.9167133481957515,1382336863.8380513,9.14061388983902,0.3860501380344401,117.48260733291234,123.53735120922481,117.99874750421081,0.08328665180424849,0.23796186229785285,0.08328665180424849,1,0.7058590937069557,A_gas,1.008805966615274,-0.14338130201239974,0.41550098598779484,0.0,0.8562455559356081,0.3860501380344401,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,11,1.1,11956568093.996243,1036624752.3130697,10919943341.683172,1.169631894199514,0.9609069413661613,0.08669918861028279,0.9133008113897172,1391003646.3772655,9.143328268453189,0.3883947491951278,117.4703164285926,123.54461740399616,118.0093327467536,0.08669918861028279,0.24771196745795085,0.08669918861028279,1,0.7075634514188716,A_gas,1.0091981188342087,-0.1432880011580453,0.4165843823419848,0.0,0.8573313073812756,0.3883947491951278,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,12,1.2000000000000002,11951563251.763512,1076268454.8770065,10875294796.886505,1.1658028422052773,0.9577611972578132,0.09005252553202175,0.9099474744679783,1399570005.104061,9.145994626324887,0.39073644060685986,117.45802166507414,123.55151113369041,118.01964669659574,0.09005252553202175,0.25729293009149073,0.09005252553202175,1,0.709246279105067,A_gas,1.0095858542037741,-0.1431956793607756,0.4176601798675421,0.0,0.8583978505299548,0.39073644060685986,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,13,1.3,11946558409.53078,1115183625.6648295,10831374783.865952,1.1620496105205036,0.9546777430562479,0.09334768955510678,0.9066523104448933,1408035496.6261854,9.148613603523819,0.39307495524640884,117.44572303952837,123.55803745023738,118.02968897301946,0.09334768955510678,0.26670768444316223,0.09334768955510678,1,0.7109077293476465,A_gas,1.0099691622953817,-0.14310433774005915,0.41872839106725723,0.0,0.8594454414095274,0.39307495524640884,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,14,1.4000000000000001,11941553567.298048,1153383189.1695454,10788170378.128502,1.1583706978024757,0.9516553453386714,0.09658568984927439,0.9034143101507256,1416399734.4268596,9.15118583665642,0.3954100382677485,117.43342054912344,123.5642013843016,118.03945936215133,0.09658568984927439,0.2759591138550697,0.09658568984927439,1,0.7125479573402673,A_gas,1.0103480355566539,-0.14301397680799077,0.4197890286122234,0.0,0.8604743346625682,0.3954100382677485,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,15,1.5,11936548725.065317,1190879840.7099867,10745668884.355331,1.1547646324370535,0.9486927951056976,0.09976751807742235,0.9002324819225777,1424662387.6943455,9.153711958707225,0.39774143717671195,117.42111419102429,123.57000794318702,118.04895780977387,0.09976751807742235,0.28505005164977815,0.09976751807742235,1,0.7141671207533753,A_gas,1.0107224691926382,-0.14292459649601152,0.42084210537202504,0.0,0.86148478348289,0.39774143717671195,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,16,1.6,11931543882.832584,1227686050.4925685,10703857832.340015,1.1512299719500092,0.945788907297732,0.1028941486993142,0.8971058513006858,1432823180.1235075,9.156192598886689,0.4000689020040393,117.4088039623925,123.57546210884585,118.05818441433274,0.1028941486993142,0.2939832819980406,0.1028941486993142,1,0.7157653796017059,A_gas,1.0110924610500729,-0.1428361961808755,0.42333470879500523,0.004134498141877413,0.8624770395546755,0.4000689020040393,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,17,1.7000000000000002,11926539040.599854,1263814067.601092,10662724972.99876,1.1477653024300185,0.9429425203209325,0.10596653927001506,0.8940334607299849,1440881888.6923378,9.158628382485412,0.40239218547669336,117.39648986038644,123.58056883599002,118.06713942013805,0.10596653927001506,0.3027615407714716,0.10596653927001506,1,0.7173428961140935,A_gas,1.0114580115046767,-0.14274877470986835,0.4259088988259732,0.008523627528592941,0.863451352994165,0.40239218547669336,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,18,1.8,11921534198.367123,1299275923.915866,10622258274.451258,1.1443692379630772,0.940152495582556,0.10898563073315061,0.8910143692668494,1448838342.4163053,9.161019930734689,0.40471104318732887,117.38417188216114,123.58533305030174,118.07582321075712,0.10898563073315061,0.31138751638043033,0.10898563073315061,1,0.718899834605635,A_gas,1.011819123351449,-0.14266233042529297,0.4284489186256304,0.012836615333072293,0.8644079722938756,0.40471104318732887,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,19,1.9000000000000001,11916529356.13439,1334083437.9633934,10582445918.170998,1.1410404200781172,0.9374177170355064,0.11195234770907807,0.888047652290922,1456692421.0833359,9.1633678606733,0.40702523376179645,117.37185002486842,123.58975964674124,118.08423630259718,0.11195234770907807,0.31986385059736594,0.11195234770907807,1,0.7204363613522463,A_gas,1.0121758016979445,-0.14257686118822877,0.43095524447734,0.01707478244154009,0.8653471442693202,0.40702523376179645,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,20,2.0,11911524513.901659,1368248218.6978667,10543276295.203793,1.1377775172035995,0.9347370907319005,0.11486759877805872,0.8851324012219413,1464444053.9721448,9.165672785020496,0.40933451902456897,117.35952428565678,123.59385348794878,118.09237933867489,0.11486759877805872,0.32819313936588207,0.11486759877805872,1,0.7219526444676452,A_gas,1.0125280538604988,-0.14249236440157587,0.43342834499926935,0.021239426825798158,0.8662691140081982,0.40933451902456897,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,21,2.1,11906519671.668926,1401781669.2156594,10504738002.453268,1.1345792241348687,0.9321095443854748,0.11773227675851754,0.8822677232414825,1472093218.5565424,9.167935312055066,0.4116386641619748,117.3471946616714,123.59761940273832,118.1002530825705,0.11773227675851754,0.3363779335957644,0.11773227675851754,1,0.7234488537827919,A_gas,1.012875889263367,-0.1424088370323915,0.43586868131556045,0.025331823940739333,0.8671741248220265,0.4116386641619748,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,22,2.2,11901514829.436193,1434694990.4040194,10466819839.032173,1.1314442615120524,0.9295340269426564,0.1205472589804759,0.8794527410195241,1479639939.1982765,9.170156045500429,0.4139374378831277,117.33486115005418,123.60106218468039,118.10785841256424,0.1205472589804759,0.3444207399442169,0.1205472589804759,1,0.7249251607278123,A_gas,1.0132193193407513,-0.14232627563353795,0.43827670722523626,0.029353227114965564,0.8680624182001715,0.4139374378831277,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,23,2.3000000000000003,11896509987.203463,1466999184.5251157,10429510802.678347,1.1283713753083016,0.9270095081621272,0.12331340755424072,0.8766865924457593,1487084285.8308496,9.17233558441561,0.4162306125784415,117.32252374794369,123.60418659077136,118.11519631595147,0.12331340755424072,0.3523240215835449,0.12331340755424072,1,0.7263817382164266,A_gas,1.0135583574416656,-0.14224467636464633,0.44065286936883813,0.0333048679346296,0.8689342337662438,0.4162306125784415,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,24,2.4000000000000004,11891505144.97073,1498705058.736591,10392800086.234138,1.1253593363281622,0.9245349782027147,0.12603156963443252,0.8739684303655675,1494426372.6366942,9.174474523092073,0.41851796447562273,117.31018245247525,123.60699734018662,118.12226788353452,0.12603156963443252,0.3600901989555215,0.12603156963443252,1,0.7278187605328988,A_gas,1.0138930187376156,-0.1421640350124087,0.44299760739279326,0.03718795662061788,0.8697898092368291,0.41851796447562273,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,25,2.5,11886500302.737999,1529823228.5497406,10356677074.18826,1.1224069397158818,0.9221094472194408,0.12870257767943294,0.8712974223205671,1501666356.7199643,9.176573450956248,0.4207992737930331,117.2978372607808,123.60949911311515,118.12907430428758,0.12870257767943294,0.3677216505126656,0.12870257767943294,1,0.7292364032215257,A_gas,1.0142233201330377,-0.142084347010218,0.4453113541115011,0.04100368239918991,0.8706293803824992,0.4207992737930331,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,26,2.6,11881495460.505266,1560364121.2264256,10321131339.278841,1.119513004473449,0.9197319449675712,0.13132724970633203,0.868672750293668,1508804436.7771373,9.178632952477688,0.42307432489031654,117.28548816998898,123.61169654967252,118.13561686019194,0.13132724970633203,0.37522071344666297,0.13132724970633203,1,0.730634842978671,A_gas,1.0145492801784657,-0.14200560745715807,0.44759453566713736,0.04475321386618861,0.8714531809910753,0.42307432489031654,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,27,2.7,11876490618.272535,1590337979.1158028,10286152639.156733,1.1166763729881806,0.9174015204145047,0.13390638954145204,0.8660936104585479,1515840851.7674987,9.180653607082736,0.4253429064161884,117.27313517722513,123.61359424889044,118.14189692123844,0.13390638954145204,0.3825896844041487,0.13390638954145204,1,0.7320142575473552,A_gas,1.0148709189863772,-0.14192781113636466,0.4498475716871655,0.04843769934493147,0.8722614428330943,0.4253429064161884,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,28,2.8000000000000003,11871485776.039803,1619754862.9319332,10251730913.10787,1.1138959105696604,0.9151172413593475,0.13644078706652552,0.8635592129334745,1522775879.5855067,9.182635989073589,0.4276048114532852,117.26077827961122,123.61519676777961,118.1479159405938,0.13644078706652552,0.3898308201900729,0.13644078706652552,1,0.7333748256144034,A_gas,1.0151882581496754,-0.14185095253276714,0.4520708754395507,0.052058267237893585,0.8730543956294354,0.4276048114532852,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,29,2.9000000000000004,11866480933.807072,1648624654.9733307,10217856278.83374,1.1111705049958476,0.91287819406002,0.13893121846060302,0.8610687815393969,1529609835.7369344,9.184580667552673,0.42985983765997526,117.2484174742659,123.61650862046372,118.15367544992775,0.13893121846060302,0.3969463384588658,0.13893121846060302,1,0.7347167267101514,A_gas,1.0155013206627581,-0.14177502585022372,0.4542648539856683,0.05561602637229003,0.8738322670210692,0.42985983765997526,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,30,3.0,11861476091.57434,1676957062.2854583,10184519029.288883,1.1084990660681735,0.9106834828677481,0.14137844643776376,0.8586215535622362,1536343072.0205855,9.186488206352175,0.43210778740903383,117.23605275830447,123.61753427738223,118.15917705489744,0.14137844643776376,0.4039384183936108,0.14137844643776376,1,0.7360401411107096,A_gas,1.0158101308451308,-0.14170002502806245,0.4564299083308965,0.05911206633966251,0.87459528254087,0.43210778740903383,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,31,3.1,11856471249.341608,1704761619.7671993,10151709629.574408,1.1058805251754473,0.9085322298687918,0.14378322048070288,0.8562167795192971,1542975975.2172976,9.188359163968666,0.4343484679230866,117.22368412883888,123.61827816455933,118.16442243078643,0.14378322048070288,0.41080920137343685,0.14378322048070288,1,0.7373452497427762,A_gas,1.0161147142675135,-0.14162594375704574,0.45856643357289073,0.06254745782957555,0.8753436655874666,0.4343484679230866,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,32,3.2,11851466407.108877,1732047693.222288,10119418713.88659,1.1033138348663976,0.9064235745332675,0.14614627707026634,0.8538537229297336,1549508965.7878394,9.190194093502646,0.4365816914067299,117.21131158297776,123.61874466293649,118.16941331829398,0.14614627707026634,0.4175607916293324,0.14614627707026634,1,0.7386322340909949,A_gas,1.0164150976803907,-0.14155277549476697,0.4606748190475225,0.06592325295752334,0.8760776374010583,0.4365816914067299,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,33,3.3000000000000003,11846461564.876144,1758824482.3566751,10087637082.51947,1.1007979684306777,0.9043566733709254,0.14846833991100394,0.8515316600889961,1555942496.5812306,9.191993542602942,0.4388072751752361,117.19893511782632,123.61893810776668,118.17415151947212,0.14846833991100394,0.42419525688858273,0.14846833991100394,1,0.7399012761078432,A_gas,1.0167113089449586,-0.14148051348049284,0.4627554484724847,0.06924048558714849,0.8767974170411769,0.4388072751752361,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,34,3.4000000000000004,11841456722.643414,1785101023.7227888,10056355698.920626,1.0983319194881682,0.9023306995937416,0.15075012015280953,0.8492498798471905,1562277051.5549142,9.193758053415818,0.4410250417797569,117.18655473048648,123.61886278806762,118.17863889380676,0.15075012015280953,0.43071462900802726,0.15075012015280953,1,0.741152558126042,A_gas,1.017003376966417,-0.1414091507494688,0.46480870008854636,0.07250017164687075,0.8775032213663273,0.4410250417797569,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,35,3.5,11836451880.41068,1810886193.6116252,10025565686.799057,1.0959147015864108,0.9003448427851917,0.1529923166087162,0.8470076833912838,1568513144.5081172,9.195488162538656,0.4432348191289375,117.1741704180567,123.61852294613189,118.18287735443957,0.1529923166087162,0.437120904596332,0.1529923166087162,1,0.7423862627734663,A_gas,1.01729133162956,-0.14133868014669737,0.46683494679845106,0.07570330944102314,0.8781952650154622,0.4432348191289375,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,36,3.6,11831447038.177948,1836188710.8936005,9995258327.284348,1.0935453478060149,0.8983983085760738,0.1551956159689132,0.8448043840310868,1574651317.8296604,9.197184400978141,0.44543644060685983,117.16178217763219,123.61792277709152,118.1868688645271,0.1551956159689132,0.4434160456254663,0.1551956159689132,1,0.7436025728905443,A_gas,1.0175752037366053,-0.14126909434020263,0.4688345563034543,0.0788508799555903,0.8788737603912565,0.44543644060685983,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,37,3.7,11826442195.945217,1861017139.8090658,9965425056.13615,1.0912229103738764,0.8964903183267504,0.1573606930110502,0.8426393069889497,1580692141.2613769,9.198847294112781,0.44762974518723253,117.14939000630466,123.61706642853524,118.19061543373404,0.1573606930110502,0.4496019800315721,0.1573606930110502,1,0.7448016714501194,A_gas,1.0178550249472231,-0.14120038583379468,0.4708078912374841,0.08194384715864315,0.8795389176451124,0.44762974518723253,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,38,3.8000000000000003,11821437353.712484,1885379892.7093792,9936057461.003105,1.0889464602840564,0.8946201088156813,0.15948821080689327,0.8405117891931068,1586636210.6782267,9.200477361659654,0.4498145775437503,117.13699390116253,123.61595800017572,118.19411911485717,0.15948821080689327,0.45568060230540935,0.15948821080689327,1,0.7459837414797591,A_gas,1.01813082772071,-0.1411325469793483,0.47275530929892334,0.0849831582955618,0.8801909446638618,0.4498145775437503,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,39,3.9000000000000004,11816432511.479753,1909285232.7494104,9907147278.730343,1.0867150869261657,0.8927869319341256,0.16157882092539566,0.8384211790746043,1592484146.8861074,9.202075117645283,0.45199078815654703,117.1245938592907,123.61460154356531,118.19738200057647,0.16157882092539566,0.4616537740725591,0.16157882092539566,1,0.7471489659864828,A_gas,1.0184026452602473,-0.14106556998860853,0.47467716338000154,0.08796974417913665,0.8808300470581131,0.45199078815654703,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,40,4.0,11811427669.24702,1932741276.5323365,9878686392.714684,1.0845278977211095,0.8909900543868883,0.16363316363224606,0.8363668363677539,1598236594.438271,9.203641070380483,0.4541582334146688,117.11218987777083,123.61300106185755,118.20040622033048,0.16363316363224606,0.4675233246635602,0.16363316363224606,1,0.748297527883886,A_gas,1.018670511459213,-0.1409994469445328,0.4765738016937912,0.09090451947463722,0.8814564281521932,0.4541582334146688,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,41,4.1000000000000005,11806422827.01429,1955755996.7075777,9850666830.306711,1.0823840177640422,0.8892287573989914,0.1656518680859549,0.8343481319140451,1603894220.4712093,9.205175722439098,0.45631677571449847,117.09978195368109,123.61116050961331,118.20319393731228,0.1656518680859549,0.47329105167415686,0.1656518680859549,1,0.749429609921631,A_gas,1.0189344608494761,-0.14093416981218665,0.47844556789880066,0.09378838297993555,0.882070288975639,0.45631677571449847,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,42,4.2,11801417984.781559,1978337224.5226943,9823080760.258863,1.080282589474396,0.8875023364281558,0.1676355525305388,0.8323644474694611,1609457713.560742,9.20667957064047,0.45846628355406116,117.08737008409622,123.60908379264868,118.20574734558298,0.1676355525305388,0.4789587215158252,0.1676355525305388,1,0.7505453946172792,A_gas,1.0191945285516393,-0.1408697304492046,0.4802928012211534,0.09662221790076972,0.8826718282561877,0.45846628355406116,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,43,4.3,11796413142.548826,2000492652.3300776,9795920490.218748,1.0782227722528355,0.8858101008829737,0.1695848244848633,0.8304151755151367,1614927782.5990336,9.208153106035546,0.4606066316231502,117.07495426608764,123.60677476792338,118.2080686672995,0.1695848244848633,0.48452806995675235,0.1695848244848633,1,0.7516450641904321,A_gas,1.019450750227168,-0.14080612061582443,0.4821158365743531,0.0994068921212333,0.8832612424142183,0.4606066316231502,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,44,4.4,11791408300.316095,2022229836.0492094,9769178464.266886,1.0762037421450072,0.8841513738466636,0.17150028092869948,0.8284997190713005,1620305155.6931384,9.209596813896503,0.46273770088920796,117.06253449672329,123.60423724346788,118.21016015005351,0.17150028092869948,0.4900008026534271,0.17150028092869948,1,0.7527288004991516,A_gas,1.0197031620323664,-0.1407433319845155,0.4839150046766225,0.10214325846957069,0.8838387255586013,0.46273770088920796,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,45,4.5,11786403458.083363,2043556197.585304,9742847260.498058,1.074224691511948,0.8825254918062946,0.1733825084855542,0.8266174915144457,1625590579.0856266,9.211011173709766,0.464859378678905,117.05011077306767,123.60147497834677,118.21202406431819,0.1733825084855542,0.495378595673012,0.1733825084855542,1,0.7537967849786267,A_gas,1.0199518005741448,-0.14068135614920374,0.48569063216581576,0.10483215497936314,0.8844044694839063,0.464859378678905,response_organization_visualization_not_model_promotion
31,random failed/low-activation outcome track 04/12: NGC1003,NGC1003,NGC1003,random,failed_low_activation_initialization,46,4.6000000000000005,11781398615.850632,2064479027.2050877,9716919588.645544,1.0722848287070161,0.8809318043873715,0.17523208360232786,0.8247679163976721,1630784816.0978014,9.212396659172295,0.46697155875536034,117.03768309218192,123.5984916826574,118.21366270099995,0.17523208360232786,0.500663096006651,0.17523208360232786,1,0.7548491985820536,A_gas,1.0201967028675305,-0.14062018463411174,0.48744304171189334,0.10747440514618266,0.8849586636689182,0.46697155875536034,response_organization_visualization_not_model_promotion
