mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n_oob,bootstrap
0.006435261486530647,0.08022008156646718,0.9676949403282759,0.9645932654943412,0.9649469560848799,0.9833037127903969,-0.20417702595048226,1.5960029447642743,0.4269058393492017,0.35548297171597765,29,68
0.01192207990200552,0.10918827731036661,0.9593099392499742,0.9734739815296504,0.9526489715038619,0.9759520484452755,-0.4817542106740044,1.207960591768722,0.44368152281596535,0.37600307642614644,36,69
0.01428938797205348,0.1195382280781068,0.9104908368990157,0.9323209440226463,0.903991963390546,0.9364892511891281,-0.3979339867320873,1.4108964766375454,0.42436710975873104,0.3192819780261396,33,70
0.02061319130862732,0.14357294769080742,0.8889568856869481,0.8964708622336428,0.8890418525604645,0.9067473109916323,-0.6476242695367755,1.719451975318007,0.48603791675380853,0.3362595101710031,34,71
0.007232434723163613,0.0850437224206679,0.9747195197247012,0.8859015271922956,0.9680603545452577,0.9755312152746098,-1.6313724496429336,1.8945732838256668,0.6350380203498343,0.36008851679814735,30,72
0.01161490387484185,0.10777246343496956,0.9187786687852079,0.9419885218430506,0.9168364752353784,0.9412244131078223,-0.33473168472901116,1.202774698097906,0.38190966763592804,0.2991537131338013,27,73
0.011379096936953935,0.10667285004608218,0.9382177178970177,0.9010993014938312,0.9393514249581028,0.9540634204213237,-0.9571271453939747,1.146432916232921,0.4700816604771475,0.3543832080751319,32,74
0.008281601048948494,0.0910033024068275,0.9716406430434623,0.9257784487343879,0.964217205063282,0.9789690744893786,-1.3999952818109875,1.236487950494151,0.603332595682827,0.40146983317751966,30,75
0.01197033480394621,0.10940902523990519,0.8831735752065214,0.9180468057304862,0.8818922831991873,0.9406183513572025,-0.8369175937704698,1.323971648204434,0.48107831629493586,0.3196464721745314,35,76
0.007964982491576596,0.08924675059393813,0.9669399327233315,0.9615267727409269,0.9721209279542753,0.972764872773794,-0.29217805744589764,1.1494475209329875,0.4387173626128433,0.3635711014608303,36,77
0.008879190197296306,0.0942294550408539,0.960382912864873,0.9370444265769557,0.9536040167085635,0.9451642662727601,-0.3366764592326634,1.0567945530505123,0.3286983852942283,0.27595171122966705,30,78
0.014599139143947455,0.12082689743574257,0.9692949072459878,0.9095122425704858,0.9558642380240536,0.9572447649959064,-1.4034041235255712,1.2928821212356678,0.572603435289137,0.3761988460334816,31,79
0.01815705792585418,0.13474812772671158,0.9392446633825944,0.95966702466751,0.938658157275541,0.9522989628466789,-0.4405434308469034,1.1962246844971127,0.3869394440975277,0.31288289936004887,28,80
0.013627246227532117,0.11673579668435949,0.9262257596867368,0.9431760474916508,0.9273500334809007,0.9444811548429861,-0.2943658730680414,1.3095892137073097,0.4186045683968553,0.34927398840559415,32,81
0.011444423366542349,0.10697861172469172,0.9402991155838966,0.9372830461022469,0.9251635683857159,0.9595419472219402,-0.571766038974716,1.5916246796965747,0.49658230933979075,0.3700390257377646,31,82
0.03161606404566055,0.17780906626395784,0.821984889063995,0.8510229237962003,0.8107874420654038,0.8527030402421117,-0.2850792888041684,1.1628397111990532,0.38599165920471906,0.34013972588378066,30,83
0.010225270234072638,0.10112007829344595,0.9569516215797914,0.9104466783037195,0.942043233610672,0.9597368380122154,-1.2335675659521446,1.67835372950508,0.5584276728193566,0.355536844783978,34,84
0.007183954438312545,0.08475821162762075,0.9802040204163259,0.8936592297264344,0.9701552987074422,0.9792048725645498,-1.5850792040792345,1.2228336499672188,0.5817018079435419,0.36402069513770696,31,85
0.01142283106051975,0.10687764527963624,0.9440951586983194,0.9536356569617561,0.9362243546661764,0.9463617388652585,-0.3624495369599747,1.1660551181142316,0.3882972002448852,0.30505636187364044,28,86
0.007843831305692411,0.08856540693573542,0.9588278805522596,0.958572875301483,0.9430137753011356,0.9725522636572612,-0.5039553270742292,1.2746913835328686,0.4801146158072704,0.36819583402717054,30,87
0.009294202180707823,0.09640644263070712,0.9649508566403814,0.9295964883255627,0.9687008543067417,0.9621648910790179,-0.7480558734581129,1.7801777633534872,0.4953902837696773,0.3347080083711251,28,88
0.008246792797177223,0.09081185383625434,0.9773288520650797,0.968775034628297,0.9763028912707578,0.968929568462871,-0.4223779534719877,1.1489334660874895,0.39611636006721707,0.33017686720135514,29,89
0.013712111741297025,0.11709872647171285,0.9110901485347094,0.8842049264298159,0.9190147089487436,0.9558397194101138,-1.3873168050283415,1.1603426439804745,0.5511355456200756,0.3619826831726489,28,90
