mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.09491034586916393,0.3080752276135878,0.4509589553166415,0.42850093558715846,0.4518828676931604,0.4417815130635926,-0.28091488139538645,1.6056998696319675,0.2780512762012675,0.24027526462696147,87,J_mix_newton_lambda,12,False
0.09266489544815723,0.304409092256058,0.4813489929821699,0.4667937773759306,0.4824774873571891,0.47497138322233934,-0.20676725112985705,1.8457697879293835,0.3137763088259933,0.25868055220170755,87,J_mix_newton_lambda,13,False
0.09632196263540403,0.310357797768002,0.4354992784982016,0.427417191063454,0.4360383769626016,0.439888599618747,-0.282339513691405,1.8909416176477882,0.30251880998695213,0.24577645645233148,87,J_mix_newton_lambda,14,False
0.09044820389116695,0.30074607876274456,0.4755904002593625,0.4680128213138773,0.47722473415527566,0.4841811843401561,-0.23743929952774312,2.08138713922169,0.32421443612074125,0.25624506946273945,87,J_mix_newton_lambda,15,False
0.08976444165455155,0.2996071455331991,0.4560239615942296,0.464619178743633,0.45820007781719296,0.4769674138501688,-0.3194466523706617,1.7278306066941056,0.30329722946662324,0.24660733632644896,87,J_mix_newton_lambda,16,False
0.09047893524895824,0.3007971662914367,0.4878468028373819,0.4652149202332908,0.4902908818645237,0.48139415335314284,-0.32699436390009673,1.2962857980609086,0.2847894694320393,0.24896795628305757,87,J_mix_newton_lambda,17,False
0.08533985945364296,0.2921298674453589,0.5155902606461525,0.4964848685736649,0.5159133118954863,0.5046494109578965,-0.1835938301588646,1.5781650393928939,0.28022216761897334,0.2459471753603884,87,J_mix_newton_lambda,18,False
0.09330959301059204,0.30546618963576316,0.45325874195078963,0.4374698894157486,0.4537827242026039,0.4607683888079931,-0.4161005692633375,1.6996184874727192,0.31362830039624884,0.2527046161013319,87,J_mix_newton_lambda,19,False
0.08892616681054323,0.29820490742196587,0.4537880579221411,0.41739124326905735,0.4579581414566654,0.47521882859511866,-0.6466613954765061,1.1860783611075676,0.295718630060726,0.2414087116415533,87,J_mix_newton_lambda,20,False
0.0935712212407617,0.3058941340411118,0.4398615721931333,0.4455968009916306,0.4406657714328742,0.45427126966254555,-0.26031930342605025,1.3432814460039313,0.2704169589009256,0.24482355444988582,87,J_mix_newton_lambda,21,False
0.08423351864418539,0.290230113262193,0.5118394181595062,0.4778398384182208,0.5164662153792406,0.5216506332786904,-0.5733558786355488,1.5944996986270903,0.32020852470009603,0.2543331586877301,87,J_mix_newton_lambda,22,False
0.08274629104967587,0.2876565505071558,0.5203175998385681,0.4845368617356186,0.5230499826403701,0.5232716241043099,-0.4627899640821904,1.4922577248540283,0.29868509611947186,0.24702461750076418,87,J_mix_newton_lambda,23,False
0.10074188400164748,0.3173986200374026,0.42017649374131816,0.3948326180070971,0.4198143635591554,0.4023846165549117,-0.4127623932604972,1.8400253742088393,0.2996087716679801,0.24070542870303055,87,J_dyn_frequency,0,False
0.10856933767480172,0.32949861558859656,0.3569962442643053,0.35170121578864544,0.36071791803440084,0.3519986474356139,-0.12187072994051669,1.9602585645758226,0.2950178910870843,0.23900632823989404,87,J_dyn_frequency,1,False
0.10151346141585903,0.3186117722493301,0.4181961219174684,0.37360862286503665,0.42033445361501304,0.39274516221751415,-0.18817951385359333,1.9705647113590665,0.2949343067587158,0.23996851052288756,87,J_dyn_frequency,2,False
0.10930076819902251,0.3306066669004461,0.3580183716572601,0.35015758409714814,0.3598627184130685,0.34363974364718564,-0.29517082558052266,1.6957518906124072,0.28011466643147276,0.23836232015221245,87,J_dyn_frequency,3,False
0.1023359445098759,0.31989989763967713,0.4112237529155273,0.3840148109499638,0.4099195674818592,0.3834817784315855,-0.13828107732062925,1.6084931310673256,0.2688094380194713,0.23435219542443428,87,J_dyn_frequency,4,False
0.09558593828341608,0.3091697564177584,0.4606235348625258,0.4084416498136794,0.4587756513924536,0.4346156024950353,-0.25496545133019505,1.5271188845987052,0.2751866386122868,0.2339702682892768,87,J_dyn_frequency,5,False
