mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,permutation
0.11904143096039191,0.34502381216430833,0.37101399136768415,0.34082595962058176,0.36883467448972856,0.35355777072841865,-0.4222749428418572,1.0048345572410933,0.30918027761116273,0.2760772415829706,87,28
0.10392088605712893,0.3223676256343508,0.4488325652937983,0.4146773232268758,0.44711580769545817,0.44289493072361336,-0.4188407570478191,1.177833003444391,0.3224387086212827,0.28040018865607214,87,29
0.12796881334385188,0.3577272890678762,0.38102536413617805,0.3187907193118647,0.3856816216019025,0.3532065849897818,-0.3131082552763511,1.3917677802154342,0.3565378274716807,0.303079825769232,87,30
0.11761447156059264,0.34294966330438736,0.4074455320165697,0.3909281725564886,0.3975254087005108,0.3842484763547071,-0.5442828667496931,1.0653364776918313,0.33288836809840133,0.2890165388180135,87,31
0.12257758412729493,0.3501108169241489,0.3421206402418395,0.32543818933014074,0.3474976503818809,0.34496385866543433,-0.19452813960547377,1.0928251420119082,0.303518271115728,0.2825546689642567,87,32
0.11743577445599722,0.34268903463051925,0.3832795200831406,0.34272782501646,0.3769479801854088,0.3713188309676136,-0.2695927415495577,0.9974979706343196,0.3149566641731166,0.2813371745643183,87,33
0.10970395963053967,0.3312158807040201,0.4324602747316488,0.3874270837423191,0.42933317126268467,0.4084953969180203,-0.6420032693253392,1.1910874626949595,0.3373285534195687,0.27857962116510254,87,34
0.11710912563733337,0.34221210621094833,0.38805248996274166,0.37929414864388106,0.38947959442463403,0.394583052644845,-0.511689205122409,1.5391862501595417,0.34035125434818364,0.29194532023342684,87,35
0.11239575004936503,0.3352547539549067,0.3982828900297258,0.39115143747281506,0.4035017228306688,0.4037941478467404,-0.3196658076123068,1.320705979167506,0.3174050937956282,0.28346678291130667,87,36
0.10002757324781303,0.31627136014475454,0.480892686110315,0.43121221801435283,0.48495958493504077,0.47245676493958766,-0.24999963350934767,1.314388472963204,0.33407846291945126,0.2856405507547925,87,37
0.11309299253841193,0.33629301589300353,0.4187254378888199,0.39800210276234776,0.42299113534810256,0.41037173664281923,-0.36559273503087886,1.0102645456499415,0.3226772569850785,0.28742413689093943,87,38
0.12284965100272853,0.35049914550927014,0.3335055665012213,0.3047864471637342,0.34500684137369697,0.351298380391131,-0.5369632927255857,1.125088483371183,0.332974056907601,0.28587971459389583,87,39
