galaxy_id,gass_id,sdss_id,stellar_mass_msun,hi_mass_msun,h2_mass_msun,sfr_msun_yr,radius_kpc,velocity_proxy_km_s,inclination_deg,source_xgass,source_xcold,hi_flag,co_flag,molecular_measurement_note,gas_mass_msun,baryon_mass_msun,f_star,f_gas,specific_sfr_yr,molecular_to_atomic_ratio,depletion_time_hi_yr,depletion_time_h2_yr,stellar_surface_density_msun_kpc2,sigma_b_msun_kpc2,log10_sigma_b,external_maturity_index,external_maturity_class,m9_threshold_proxy_activation,m9_threshold_proxy_class,btfr_offset_dex
GASS56662,56662,J090254.93+133938.5,17159527947.013578,1073989751.9495764,1554655537.7231605,0.4569983184337616,4.095370097793799,156.19273215893875,87.15338338219033,True,True,1,1.0,xGASS_angular_momentum_linear_mass,3496098235.2647405,20655626182.27832,0.8307435366803718,0.1692564633196281,2.6632336265013453e-11,1.4475515570805477,3125627190.464101,4524506506.409606,162831775.37401915,196007273.22500807,8.292272186983418,0.6761565836298933,stellar-dominated,1.0,mature,-0.15857492604764367
GASS109101,109101,J090404.86+220341.6,946149990.406137,1037527923.6998163,49073379.3974673,0.1375255435705185,1.8297565861201144,93.5610307385426,57.604353526293686,True,True,1,1.0,xGASS_angular_momentum_linear_mass,1445179733.1193871,2391329723.525524,0.3956585246685402,0.6043414753314598,1.4535279286055412e-10,0.04729836978504831,10033860639.22869,474585250.8858798,44977310.53977759,113677092.07695444,8.055672955567855,0.12455516014234874,gas-rich,1.0,mature,-0.20471053300999742
GASS56632,56632,J090437.07+133314.7,103500441109.78505,2344228197.5923815,2139473969.2409277,0.8952864408493042,3.488774399670422,375.8750723168471,71.52344704141514,True,True,2,1.0,xGASS_angular_momentum_linear_mass,5963323881.888302,109463764991.67336,0.9455223938045442,0.054477606195455795,8.650073673595801e-12,0.9126560167812396,3482487124.277428,3178312827.334992,1353370041.5833707,1431346365.1958048,9.155744739484104,0.8825622775800712,stellar-dominated,1.0,mature,-0.959873721431908
GASS16655,16655,J090439.54+053043.3,40367795257.45176,9549915794.217653,1238512163.5282686,0.7620239853858948,2.014158497182569,211.1909128343396,70.84649250846282,True,True,0,1.0,xGASS_angular_momentum_linear_mass,14348609183.802076,54716404441.25384,0.7377640338336297,0.26223596616637035,1.8877027603959316e-11,0.1296882810504121,16667963541.695343,2161639540.3334084,1583681620.0714214,2146596401.3482275,9.331750396954044,0.6196619217081851,transition,1.0,mature,-0.25955336272727436
GASS109018,109018,J090922.54+153649.1,5713786294.21233,1000000000.0,25066588.384111397,0.0201283264905214,1.120038867692991,131.1901811732545,46.081592033583206,True,True,0,2.0,xGASS_angular_momentum_linear_mass,1363338562.5508683,7077124856.763198,0.8073598261802596,0.19264017381974047,3.522765020265109e-12,0.025066588384111396,66076034717.85438,1656300764.3267102,724899728.1537981,897864501.858369,8.953210801550073,0.577846975088968,transition,1.0,mature,-0.32071847400677456
GASS109066,109066,J090923.67+223050.1,8555947610.469458,2280341030.453085,197009423.20941284,0.275921493768692,1.422204569863725,130.51437728597992,69.1898762271982,True,True,1,1.0,xGASS_angular_momentum_linear_mass,3294876103.3711224,11850823713.84058,0.72197070997495,0.27802929002504995,3.224908640523483e-11,0.08639471928910067,10991726411.299719,949627117.8068333,673231004.8918272,932490744.555532,8.969644529908706,0.5075622775800712,transition,1.0,mature,-0.08785488887605908
GASS109134,109134,J091313.69+114616.7,2206589765.0394206,487528181.7788225,239666772.5440999,0.2261218726634979,1.001886077265271,135.1301026325334,63.09185560830886,True,False,1,,xGASS_angular_momentum_linear_mass,967169289.2494868,3173759054.2889075,0.6952606443319986,0.3047393556680013,1.0247571897871929e-10,0.49159573026043,2867535431.7924194,1409668174.639652,349868665.22796124,503219430.1233784,8.70175740157961,0.5071174377224199,transition,1.0,mature,-0.7204044779347001
GASS20042,20042,J091444.06+083605.3,10507836797.702417,1049542207.4004458,2053384954.8030672,1.980875253677368,3.7641904977339142,96.8183047860229,50.77303058464092,True,True,1,2.0,xGASS_angular_momentum_linear_mass,4126893125.730673,14634729923.43309,0.7180068817585282,0.2819931182414718,1.8851408637318144e-10,1.9564577206370624,704684019.4763454,1378684490.514054,118029417.14650375,164384799.2897066,8.21586165572339,0.4661921708185054,transition,1.0,mature,0.5225848109842097
GASS109139,109139,J091639.79+071558.9,5706795400.838297,7585777749.219503,424476247.6912384,0.8793913125991821,4.20426538031774,133.22127508096452,58.42615319512035,True,True,0,1.0,xGASS_angular_momentum_linear_mass,10653637815.891287,16360433216.729584,0.34881688799063926,0.6511831120093607,1.5409546879322227e-10,0.055956852642421874,11472804270.3106,641982017.9491186,51384506.627219364,147310833.83955395,8.168234687804725,0.11877224199288255,gas-rich,1.0,mature,0.016530450913714745
GASS109076,109076,J091647.60+095328.7,5566754787.565577,7762477302.75455,507950850.4348933,0.4167789816856384,2.9775958427152927,154.02365181732984,78.62836646422892,True,False,0,,xGASS_angular_momentum_linear_mass,10999669443.74196,16566424231.307537,0.33602633313261526,0.6639736668673847,7.486929056343471e-11,0.06543669380580922,24771150337.06438,1620942179.8241496,99928811.9386035,297383871.6954539,8.473317411315719,0.21886120996441283,gas-rich,1.0,mature,-0.23009089005780048
GASS109021,109021,J091657.98+064254.3,3093004741.9302444,237137370.56616554,46748257.01587488,0.0402484312653541,0.6631622897438182,117.48594062915777,56.08708401184409,True,True,1,2.0,xGASS_angular_momentum_linear_mass,377567884.6841138,3470572626.6143584,0.8912087642861282,0.10879123571387178,1.3012728600033233e-11,0.19713576524975124,7836148961.276177,1544785222.0922227,1119337548.863614,1255976819.0343378,9.09898162390884,0.7250889679715302,stellar-dominated,1.0,mature,-0.4385124606040911
GASS16753,16753,J091828.43+062003.7,17149715038.4058,368977929.14981365,1585476049.667879,1.4930340051651,2.9816046586467664,84.09945787157736,37.76108029443872,True,False,1,,xGASS_angular_momentum_linear_mass,2599423791.8275313,19749138830.23333,0.8683778662871033,0.1316221337128967,8.705882294962548e-11,4.2969400725975095,328686851.1176247,1412347701.9032133,307027250.32333535,353564113.3232499,8.548468177787257,0.6539145907473309,transition,1.0,mature,0.8974053735428651
GASS16815,16815,J091831.34+065223.3,44097494275.089516,2735270456.1565313,110981724.79988204,0.095020592212677,0.9147876384532084,177.24570866963614,79.0183019067039,True,True,1,2.0,xGASS_angular_momentum_linear_mass,3785515400.67203,47883009675.76154,0.9209424088772711,0.07905759112272895,2.1547843879726682e-12,0.040574314890904115,38285487618.78629,1553407430.396446,8386745599.303505,9106699309.816626,9.959360997030076,0.7157473309608541,stellar-dominated,1.0,mature,-0.013091481038632224
GASS25851,25851,J091840.10+103516.6,44181850783.55714,15848924964.027185,2558563830.230036,2.174323081970215,4.244460056219405,182.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass,24481960096.362106,68663810879.91924,0.6434517720087415,0.35654822799125857,4.921303755748091e-11,0.16143453489983015,9694543730.389793,1565034158.1815405,390318498.51743716,606601015.7978625,8.782903133233196,0.4684163701067616,transition,1.0,mature,0.09747234706903996
GASS19672,19672,J091929.51+341810.2,42138034040.73798,11939871815.565697,6987407391.135443,6.996085166931152,2.3992442677777897,279.7938045272972,50.8568428441065,True,False,1,,xGASS_angular_momentum_linear_mass,25173281344.912518,67311315385.6505,0.6260170938469138,0.3739829061530862,1.6602780187057408e-10,0.5852162819726543,2269845082.756216,1328350299.9845047,1165052428.6688516,1861055297.243614,9.269759277446179,0.5302491103202848,transition,1.0,mature,-0.6582343015191263
GASS14727,14727,J091933.11+055257.9,38617471229.19818,19952631912.54866,754026703.9768078,0.5607749819755554,7.705097940574723,190.0703164632324,62.11442537055026,True,False,0,,xGASS_angular_momentum_linear_mass,27539855959.978874,66157327189.177055,0.5837217564544501,0.4162782435455499,1.4521276617189801e-11,0.03779083918761532,47322012030.926315,1788338546.6951337,103525571.43293421,177354313.57185104,8.248841755749435,0.35320284697508897,transition,1.0,mature,0.005950755473691061
GASS109074,109074,J092032.19+070426.6,6611404688.753379,2290865841.769215,738845664.7275923,0.645060658454895,3.098990229633199,122.83436617288108,36.753013789330254,True,False,0,,xGASS_angular_momentum_linear_mass,4029516303.640754,10640920992.394133,0.6213188401153479,0.3786811598846522,9.756786777130794e-11,0.32251808519567804,4723356679.124004,1523367951.8472903,109565407.68688999,176343288.84433824,8.246358936227315,0.39679715302491103,transition,1.0,mature,-0.029270342555347995
GASS109102,109102,J092115.45+030903.9,2389238074.2382517,5714785965.14453,402858127.8179402,0.3803302049636841,2.3902485940244413,125.22965755678656,79.17196629470234,True,True,1,1.0,xGASS_angular_momentum_linear_mass,8136466643.640085,10525704717.878338,0.22699079427717875,0.7730092057228212,1.5918472464697466e-10,0.07049400104834051,19984385238.001217,1408779273.9180987,66556950.57325362,293214316.40078247,8.46718517122854,0.11610320284697509,gas-rich,0.0,juvenile,-0.06754759391607656
GASS57017,57017,J092229.28+142743.3,24148651454.413555,6501292791.856767,729458971.1228129,0.3355879485607147,2.7144779009609987,180.5,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass,9616899844.762842,33765551299.1764,0.7151860557657349,0.28481394423426504,1.389675730730631e-11,0.11220214109361465,25765881791.2084,2890987104.1385612,521603376.6716556,729325428.6301565,8.862921355920376,0.5449288256227758,transition,1.0,mature,-0.1964049843466107
GASS109020,109020,J092414.56+110638.1,3799983934.8524175,403645343.33080494,144845974.46827045,0.1151430904865264,3.365972843161397,118.23260986074902,67.840955022612,True,False,1,,xGASS_angular_momentum_linear_mass,729493452.6727703,4529477387.5251875,0.8389453373402643,0.16105466265973575,3.03009413883215e-11,0.35884465623467593,4662444827.228174,1673093411.2398372,53380259.00828403,63627815.34434318,7.803647012027916,0.5502669039145908,transition,1.0,mature,-0.33387101360512084
GASS109090,109090,J092524.82+110425.5,3243038476.3659954,524807782.93117833,48094108.24369564,0.0352072454988956,3.1379581063371385,104.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass,761959515.2625824,4004997991.6285777,0.8097478408590307,0.19025215914096927,1.0856252787462228e-11,0.09164137767751541,19825304178.378918,1816818187.7824466,52417698.74927037,64733360.31827195,7.811128151893634,0.4541814946619217,transition,1.0,mature,-0.16450105889486544
GASS32937,32937,J092708.07+292408.2,24581892197.966087,2333458226.2515206,1391477369.7974062,1.2039254903793335,3.4709237097965686,138.6821763906697,78.71313259158512,True,False,1,,xGASS_angular_momentum_linear_mass,4954164342.745073,29536056540.71116,0.832267237980247,0.16773276201975298,4.8976111386532995e-11,0.596315526090511,2577816871.3220534,1537192223.7874055,324747117.7767607,390195724.3503417,8.591282506213735,0.6410142348754448,transition,1.0,mature,0.20329991205127307
GASS109028,109028,J092728.80+035546.5,9894573529.743294,5623413251.903491,1626939569.0006917,1.5579266548156738,2.525532939718321,142.95446582712074,60.9745532542952,True,True,0,1.0,xGASS_angular_momentum_linear_mass,9642969251.802563,19537542781.545856,0.5064389949328322,0.4935610050671678,1.5745263301470386e-10,0.28931531369315294,4800700727.414243,1388916236.898799,246894341.95477793,487510528.2671271,8.687983999150338,0.36076512455516013,transition,1.0,mature,-0.028890970535689675
GASS109059,109059,J092931.15+235336.8,1164167134.1166365,1445439262.8956645,198029958.9555416,0.1529904454946518,2.042747534571156,83.29481474563532,37.75476324303137,True,True,0,2.0,xGASS_angular_momentum_linear_mass,2185814065.062104,3349981199.1787405,0.34751452766422575,0.6524854723357744,1.3141622110019458e-10,0.1370033069108874,12565714240.752623,1721544404.68034,44402362.294532545,127771240.50892872,8.106433111304073,0.18816725978647686,gas-rich,1.0,mature,0.14360049885890191
GASS109082,109082,J092932.91+131134.0,5002199541.712728,5888442760.205689,179426852.55224887,0.1548579186201095,1.348364742640502,144.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass,8070266584.968059,13072466126.680786,0.3826515588748234,0.6173484411251766,3.0957965056925126e-11,0.030471019225120445,50572995820.03144,1541010727.9041142,437891351.4918788,1144360558.1524,9.058562880877407,0.35231316725978645,transition,1.0,mature,-0.21606244755590076
GASS32907,32907,J093009.18+285351.3,29071274786.793076,2172700644.5039864,1003405224.4753104,0.8594670295715332,3.623270919410935,170.15189233249305,80.8780375796183,True,False,1,,xGASS_angular_momentum_linear_mass,4224220805.742465,33295495592.53554,0.8731293608769864,0.12687063912301355,2.956413283816451e-11,0.4618239641128203,3362190471.263207,1552740131.5411255,352437888.8809432,403649109.36788154,8.60600399857085,0.6837188612099644,stellar-dominated,1.0,mature,-0.09993165446719487
GASS109118,109118,J093100.90+063345.2,9231108541.378292,3801893295.314423,434169202.0586917,0.355459988117218,2.7541412261594664,151.96637896942065,76.88071602654638,True,False,0,,xGASS_angular_momentum_linear_mass,5633963121.506243,14865071662.884535,0.6209932081543034,0.37900679184569663,3.8506749923248595e-11,0.11419815558573827,14225280627.36761,1624500810.3349152,193687492.55869097,311899534.51240295,8.494014726604384,0.4128113879003559,transition,1.0,mature,-0.25379305827378396
GASS16841,16841,J093136.49+065708.6,9377384734.295101,11220189470.737862,1109818209.5726686,1.127863883972168,2.52932483810999,150.77002618823497,30.05047029970165,True,True,0,1.0,xGASS_angular_momentum_linear_mass,16398910214.813005,25776294949.10811,0.3637987830605411,0.6362012169394589,1.2027488643473576e-10,0.09891260860318474,13231075316.930357,1308720174.2227907,233288133.56183353,641255948.1349646,8.807031406549052,0.25177935943060503,gas-rich,1.0,mature,-0.001009552823409976
GASS109127,109127,J093200.78+121542.5,1210040912.0206106,1479108648.0080776,144497397.1519436,0.108689472079277,4.1467704678833615,108.5,90.0,True,False,0,,xGASS_angular_momentum_linear_mass,2159396040.0628285,3369436952.083439,0.35912258612597,0.6408774138740301,8.982297292558459e-11,0.09769221304096821,18099402492.41322,1768170684.2030635,11199540.174862389,31185841.847702414,7.493957472128596,0.1619217081850534,gas-rich,1.0,mature,-0.3131316226815031
GASS109010,109010,J093402.71+092845.1,5594379007.590649,1348963238.0568445,558673472.8834621,0.3670886754989624,2.484605183263632,129.39654315337643,56.17889859540914,True,True,0,1.0,xGASS_angular_momentum_linear_mass,2537156825.550608,8131535833.141256,0.6879855321783056,0.3120144678216945,6.561741258518304e-11,0.41415025785893206,4887432455.324203,2024131411.640632,144230544.6247657,209641828.03103685,8.32147793800027,0.48665480427046265,transition,1.0,mature,-0.23648812119624552
GASS109126,109126,J093459.07+254932.4,1541427003.2009654,178648697.85596275,128467777.9360248,0.1628876030445099,1.6487595607206105,33.87588172993239,46.32167106296676,True,True,1,1.0,xGASS_angular_momentum_linear_mass,408464912.8033435,1949891916.004309,0.7905192029103008,0.20948079708969922,1.0567325128355314e-10,0.7191083924921926,1458691537.6457732,1048957326.7784166,90246099.53206255,114160540.56602424,8.057516016556184,0.4959964412811388,transition,1.0,mature,1.4714781025989927
GASS20144,20144,J093502.01+095512.4,11586932395.761038,2218194977.992503,879195881.9211307,0.7644902467727661,3.1910515915434177,77.64664036113108,30.57826525733584,True,False,1,,xGASS_angular_momentum_linear_mass,4119529843.685133,15706462239.44617,0.7377175215600689,0.26228247843993113,6.597865773795721e-11,0.3963564477622319,3859041149.555613,1529555841.8061426,181101043.71880788,245488331.81544772,8.390030854713196,0.5186832740213523,transition,1.0,mature,0.93661769307481
GASS33214,33214,J093624.28+320445.5,25040088478.65975,516416723.0824088,47336627.78010877,0.0348156429827213,3.144839986807489,163.04184142178082,47.65260156272738,True,False,2,,xGASS_angular_momentum_linear_mass,749791956.6471485,25789880435.3069,0.9709268928745918,0.029073107125408275,1.3903961646298774e-12,0.09166362293142642,19727748300.971306,1808316881.546322,402957167.3361118,415023180.72897285,8.618072354498901,0.6819395017793594,stellar-dominated,1.0,mature,-0.1367169623676876
GASS109103,109103,J093640.73+024212.7,2221598432.221454,671428333.9368113,116420779.37256324,0.1361951828002929,2.118917557299432,108.27617330043218,85.90688091793761,True,True,1,1.0,xGASS_angular_momentum_linear_mass,1047839320.7014682,3269437752.922922,0.6795047344869358,0.3204952655130643,6.130504092231761e-11,0.17339271146028176,6556764092.349664,1136895104.3779216,78751271.1894141,115895102.99567777,8.064065085774763,0.3874555160142349,transition,1.0,mature,-0.3226285252120995
GASS109070,109070,J093702.32+093224.0,5201430224.198488,2951211041.237279,248792831.02345932,0.2000254243612289,2.3935785806092778,133.17389345194238,80.90614689739544,True,False,0,,xGASS_angular_momentum_linear_mass,4256005150.1067824,9457435374.305271,0.5499831633351846,0.4500168366648154,3.8455850744792355e-11,0.08430194504800792,19623058905.537754,1654262033.5284662,144493239.81343165,262723023.98713788,8.419498134272207,0.3474199288256228,transition,1.0,mature,-0.22087300963029932
GASS109092,109092,J093802.63+273923.6,4016623957.6925697,1479108648.0080776,430188116.33714485,0.4010105729103088,3.5110553159634845,118.80548648157534,83.32434034033719,True,True,0,1.0,xGASS_angular_momentum_linear_mass,2539364696.579146,6555988654.271715,0.6126648732186929,0.3873351267813071,9.983771872452738e-11,0.2908428105781689,4905642481.129135,1426770846.90326,51856829.71463544,84641427.93465647,7.927582981474083,0.34697508896797147,transition,1.0,mature,-0.18167779897884984
GASS14784,14784,J093923.27+062405.9,105094786341.34338,9549915794.217653,1076416916.990421,1.3640702962875366,3.148147781671592,324.34245606954727,54.1811506575388,True,True,0,1.0,xGASS_angular_momentum_linear_mass,14133022505.90674,119227808847.25012,0.8814620293490976,0.11853797065090244,1.2979428797324869e-11,0.11271480714439149,9311388160.036669,1049531320.7051034,1687683798.4678056,1914641518.6075008,9.282087472265774,0.6912811387900356,stellar-dominated,1.0,mature,-0.6666076459637189
GASS55711,55711,J093952.15+165504.5,68899103448.4173,28840317564.502846,5589581621.57918,4.795438766479492,8.124499028618768,266.92060467007246,52.23200319629343,True,False,0,,xGASS_angular_momentum_linear_mass,45791765917.4891,114690869365.9064,0.6007374765693301,0.3992625234306698,6.960088776873119e-11,0.1938113756576291,7998772214.319927,1550253046.4293652,166127113.8738706,276538621.86621577,8.441755794201413,0.40346975088967973,transition,1.0,mature,-0.34496955964320364
GASS8349,8349,J093953.62+034850.2,25274114795.193546,642687141.5116057,1180091348.650461,0.8831002116203308,1.580843892225719,162.707233727202,84.65591794534228,True,True,1,1.0,xGASS_angular_momentum_linear_mass,2424295391.915549,27698410187.109097,0.9124752873706873,0.08752471262931262,3.494089580491549e-11,1.8361832257525426,967924010.1665003,1777285831.2708614,1609600558.7028332,1763993590.819236,9.246497002861053,0.8354092526690391,stellar-dominated,1.0,mature,-0.10214260774102968
GASS109072,109072,J094031.83+285809.5,3493974529.221748,4178306455.7294626,295003180.54545087,0.5779459476470947,1.0296519564087303,124.3438288714564,77.72254214474775,True,True,1,1.0,xGASS_angular_momentum_linear_mass,5949501816.245636,9443476345.467384,0.3699881697589852,0.6300118302410147,1.6541218111736696e-10,0.07060352888690838,9615341380.52905,678877032.9176682,524516275.00578034,1417656881.6982894,9.15157113041211,0.2544483985765124,gas-rich,1.0,mature,-0.10233505272446308
GASS109073,109073,J094329.80+092514.8,8984653799.04087,346736819.9963294,11881739.921242137,0.0089507056400179,1.5688687681347433,167.47515272013445,40.83086758915009,True,False,0,,xGASS_angular_momentum_linear_mass,476962684.6903702,9461616483.731241,0.9495897254437988,0.05041027455620113,9.962215395515188e-13,0.03426731525474542,51522191561.44609,1765527180.8514576,580962692.0596771,611803894.3483295,8.78661223709555,0.6592526690391459,transition,1.0,mature,-0.6188061938992977
GASS109108,109108,J094419.42+095905.2,4334186148.266845,325087360.205515,325593169.4487918,0.0773983150720596,0.4334253621950427,146.95659679347713,50.56420525763674,True,True,1,1.0,xGASS_angular_momentum_linear_mass,865405104.4402282,5199591252.707073,0.8335628586209213,0.16643714137907872,1.785763518786789e-11,1.0015559179014435,5586248081.379965,5594939824.771688,3671969370.558223,4405149932.703661,9.643960694550048,0.8340747330960854,stellar-dominated,1.0,mature,-0.6517571441286751
GASS109122,109122,J094622.62+090954.8,5135292888.702535,7244353873.869617,745147333.6434029,0.6217054128646851,4.476992336057244,142.45745826574066,71.37898022354814,True,True,0,2.0,xGASS_angular_momentum_linear_mass,10626036605.992317,15761329494.69485,0.3258159719604261,0.6741840280395739,1.2106522964491768e-10,0.10285904673033011,15497678567.491673,1594076443.9852614,40776753.71837641,125152715.72791156,8.097440277938249,0.1561387900355872,gas-rich,1.0,mature,-0.11611792164721635
GASS109100,109100,J094631.02+155310.7,2643901584.0168586,1288248533.293805,157678335.24940386,0.1304386854171753,2.6112233852558315,117.31684158510262,68.29617152655337,True,True,0,1.0,xGASS_angular_momentum_linear_mass,1923082735.162468,4566984319.179327,0.5789162824390778,0.4210837175609221,4.933568110315242e-11,0.12239744985096203,13135447845.100372,1607745318.8906002,61713100.15107761,106601078.6414044,8.027761599114942,0.32695729537366547,gas-rich,1.0,mature,-0.3167819332823747
GASS109006,109006,J094742.14+090939.7,1672913340.0577853,1288248533.293805,157864077.56720248,0.1313016414642334,2.577463224503563,100.55711727734572,69.1945850689117,True,True,0,2.0,xGASS_angular_momentum_linear_mass,1923329772.4451401,3596243112.5029254,0.4651836062588843,0.5348163937411158,7.848681597559502e-11,0.1225416319035693,13049117514.250444,1599060155.0976973,40078238.10204583,86155740.5781438,7.935284219896072,0.24777580071174377,gas-rich,1.0,mature,-0.15277222004564273
GASS109065,109065,J094751.71+084950.8,2470581286.241713,3981075202.376568,1236278812.828762,1.084653615951538,4.843021581411453,169.10256578313687,47.91515439921109,True,False,0,,xGASS_angular_momentum_linear_mass,6939080840.223089,9409662126.464802,0.26255791685582097,0.737442083144179,4.390276984577707e-10,0.3105389247836226,4881586103.88794,1515922499.9400346,16764340.39286744,63850066.27727505,7.805161352403505,0.1730427046263345,gas-rich,1.0,mature,-0.6379967635654911
GASS109128,109128,J094925.88+143926.7,10611493595.56614,6918312139.914402,1315160556.7638924,1.0788055658340454,5.624403189917378,148.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass,10950518686.582132,21562012282.14827,0.49213837079351175,0.5078616292064884,1.0166387569463444e-10,0.19009847057582524,8529206223.525932,1621389058.3180897,53388012.83098547,108481711.64728318,8.035356528966808,0.27980427046263345,gas-rich,1.0,mature,-0.04632757682915489
GASS26056,26056,J095007.20+124446.0,12614283937.109737,9120109194.638906,992189048.2903502,1.6967178583145142,5.451110800174791,168.55210088733423,54.37090549829665,True,True,0,1.0,xGASS_angular_momentum_linear_mass,13449356663.095911,26063640600.20565,0.4839801212195278,0.5160198787804721,1.3450766343723801e-10,0.1087913562343739,7148946520.147549,777743587.5738596,67563589.51730509,139599926.84629092,8.14488519070648,0.21263345195729538,gas-rich,1.0,mature,-0.18987160625906263
GASS18702,18702,J095051.58+081340.7,12588794149.186012,1807173999.0220337,1087314096.8255396,0.6574750542640686,2.9014154239601675,166.24048772456803,82.99616521575058,True,True,1,1.0,xGASS_angular_momentum_linear_mass,3849669167.4772725,16438463316.663284,0.7658133188413693,0.23418668115863076,5.222700812107415e-11,0.601665416508841,3655715001.0651894,2199517288.7535048,238004096.87493318,310786050.62003815,8.492461517610542,0.5871886120996441,transition,1.0,mature,-0.36605600497818536
GASS109077,109077,J095118.36+090821.2,2883121535.1078496,736206463.7685462,153711902.06108838,0.1058392077684402,2.935369375492144,127.87271100325444,74.13197564379938,True,True,1,1.0,xGASS_angular_momentum_linear_mass,1183591426.553414,4066712961.6612635,0.7089562411432369,0.2910437588567632,3.670993625472714e-11,0.2087891231954918,9251340948.75696,1931579365.073515,53254653.55539731,75116982.49460475,7.875738133674142,0.43238434163701067,transition,1.0,mature,-0.5168379750465721
GASS109120,109120,J095127.77+071549.3,1038955767.0133908,502342836.6173547,120374001.61650924,0.1036178767681121,1.663957362099074,82.36045242329028,72.38800647467549,True,False,1,,xGASS_angular_momentum_linear_mass,828213394.851039,1867169161.86443,0.5564336580923173,0.4435663419076827,9.973271245798533e-11,0.23962519785705774,6447883256.634064,1545075301.1301472,59721788.15077599,107329575.20133986,8.030719410474045,0.3185053380782918,gas-rich,1.0,mature,-0.09066123287007422
GASS22822,22822,J095144.91+353719.6,24018444431.956936,8530996344.436053,2502266429.827415,3.2220826148986816,2.012238232242539,181.8161291365888,65.54134463819804,True,True,1,1.0,xGASS_angular_momentum_linear_mass,14674239489.770412,38692683921.72735,0.6207489891511431,0.379251010848857,1.3415034533259147e-10,0.29331467612917245,3521394853.6377716,1032876791.0176976,944074388.0390719,1520863351.4330282,9.182090194733734,0.48398576512455516,transition,1.0,mature,-0.14987077830152806
GASS18707,18707,J095150.14+082213.8,32416182140.891037,5164167230.824109,1443357644.832133,1.361040472984314,1.7707699936104635,241.6829879546069,37.76124390703504,True,False,1,,xGASS_angular_momentum_linear_mass,8788008084.622803,41204190225.51384,0.7867205243805222,0.21327947561947777,4.198645192295623e-11,0.27949475303916504,5046391017.26053,1410439811.1082926,1645347696.0151367,2091400497.413885,9.320437206974479,0.6645907473309608,transition,1.0,mature,-0.6170129469689183
GASS109058,109058,J095203.80+193904.0,6828305895.724191,3357376319.3699565,481082440.3433682,0.4404495358467102,2.680695537706256,139.4380984918752,77.25022612257052,True,True,1,1.0,xGASS_angular_momentum_linear_mass,5105150150.418722,11933456046.142914,0.5721985206398954,0.4278014793601045,6.450348630727203e-11,0.14329118769553,10138075173.987936,1452696832.6272986,151230057.50387958,264296484.6094979,8.422091386647223,0.3656583629893238,transition,1.0,mature,-0.19972957328814012
GASS109109,109109,J095240.52+250522.3,1110596292.4140136,1258926517.592573,281033367.4993361,0.2378448098897934,2.641022361416976,85.79933978348238,30.077394277196777,True,True,0,2.0,xGASS_angular_momentum_linear_mass,2048146647.172239,3158742939.5862527,0.35159438854479397,0.648405611455206,2.141595569104677e-10,0.22323254262429248,7039767944.374952,1571505297.7078092,25341492.7859988,72075930.70777985,7.8577902590885955,0.18638790035587188,gas-rich,1.0,mature,0.06660849580671524
GASS18673,18673,J095301.79+072736.4,21406285824.86131,2070141276.057339,2733325066.626472,3.404524803161621,1.5738938442909216,223.1760528219784,51.64068318628424,True,True,1,1.0,xGASS_angular_momentum_linear_mass,6388610235.769469,27794896060.63078,0.7701516774218695,0.2298483225781304,1.5904322828426398e-10,1.320356778660146,808714301.2144934,1067791409.6079594,1375341596.0059955,1785806142.2524414,9.251834312380321,0.626779359430605,transition,1.0,mature,-0.6495953188619517
GASS18686,18686,J095302.62+075029.3,34180116947.006943,19543411037.373554,2544248574.109602,1.869730353355408,4.226542108433351,208.95679269076155,54.920061461516106,True,True,1,1.0,xGASS_angular_momentum_linear_mass,29376587283.2726,63556704230.27954,0.537789323108465,0.4622106768915351,5.470228075153309e-11,0.13018446827138547,13901863781.085012,1809806744.3217845,304525227.0496682,566253761.397657,8.75301109987532,0.3963523131672598,transition,1.0,mature,-0.17603461018803124
GASS18681,18681,J095324.56+074956.2,55427141254.80097,4775291646.018182,704799157.5367391,0.4665268659591675,3.069869278256941,209.8051270554969,86.90954382743942,True,True,1,1.0,xGASS_angular_momentum_linear_mass,7288520768.728045,62715662023.529015,0.8837846793996432,0.11621532060035679,8.416938983277583e-12,0.14759290317365792,13613659475.208147,2009279524.7635472,936058186.9248117,1059147333.8966206,9.024956377338505,0.702846975088968,stellar-dominated,1.0,mature,-0.18885838107401298
GASS26040,26040,J095337.10+120745.3,9527501304.333385,5888442760.205689,533471057.7308716,0.7892175316810608,3.065442014444569,179.32384574978943,65.74947407641257,True,True,0,1.0,xGASS_angular_momentum_linear_mass,8541145377.855626,18068646682.18901,0.5272946818825688,0.47270531811743133,8.283573063612195e-11,0.09059628826420603,9923282943.793615,899012602.1032053,161366335.8554157,306026860.1217427,8.485759546385864,0.2967081850533808,gas-rich,1.0,mature,-0.4565965550484936
