object_name,source_family,vrot_km_s,sigma_km_s,vrot_over_sigma,endpoint_overlap,proxy_only,crossmatch_role
8551-12704,MaNGA_DAP_proxy,184.03438,48.154938,3.821713569644716,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-12705,MaNGA_DAP_proxy,80.37314,34.11983,2.3556137296111967,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-3703,MaNGA_DAP_proxy,268.5438,140.65254,1.9092708883892178,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-12701,MaNGA_DAP_proxy,191.10995,70.21501,2.721781995046358,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-6101,MaNGA_DAP_proxy,63.682858,17.825394,3.5725918877305043,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-9102,MaNGA_DAP_proxy,97.586,36.354736,2.684272002415311,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-3704,MaNGA_DAP_proxy,334.02332,262.89563,1.2705548585954054,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-1901,MaNGA_DAP_proxy,173.35664,281.603,0.6156065098738295,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-9101,MaNGA_DAP_proxy,178.75226,264.73764,0.6752053089239596,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-6104,MaNGA_DAP_proxy,98.25339,55.53494,1.7692175412452051,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-3701,MaNGA_DAP_proxy,80.84329,34.463757,2.345748027413262,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-3702,MaNGA_DAP_proxy,387.79297,353.8943,1.095787555775835,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-6102,MaNGA_DAP_proxy,390.0661,412.67978,0.9452028398386759,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8551-6103,MaNGA_DAP_proxy,487.0067,257.5324,1.8910502134877012,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-12701,MaNGA_DAP_proxy,83.316574,37.724636,2.2085454714526604,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-9102,MaNGA_DAP_proxy,325.33502,141.1467,2.304942446405052,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-9101,MaNGA_DAP_proxy,382.2813,216.41864,1.7663972936896746,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-12705,MaNGA_DAP_proxy,48.95398,20.619997,2.374102188278689,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-1902,MaNGA_DAP_proxy,169.9288,147.3539,1.1532019172889214,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-12703,MaNGA_DAP_proxy,109.60835,30.677307,3.572945630462283,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-3703,MaNGA_DAP_proxy,171.56723,79.12614,2.168274984726918,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-12702,MaNGA_DAP_proxy,86.121025,43.76094,1.967988461856624,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-6102,MaNGA_DAP_proxy,385.2997,277.56088,1.3881628419682197,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-3704,MaNGA_DAP_proxy,101.00042,45.181778,2.2354237586666024,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-6101,MaNGA_DAP_proxy,328.7693,100.44577,3.2731024910257545,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-6103,MaNGA_DAP_proxy,468.21533,307.10648,1.524602574325361,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-3702,MaNGA_DAP_proxy,397.80267,286.20807,1.3899072447537903,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-12704,MaNGA_DAP_proxy,385.1046,213.71812,1.8019276980351502,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-6104,MaNGA_DAP_proxy,436.6007,175.91374,2.4819022095715777,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-1901,MaNGA_DAP_proxy,46.584534,28.526375,1.6330337801420614,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8447-3701,MaNGA_DAP_proxy,129.06798,51.978977,2.4830804192241027,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-3701,MaNGA_DAP_proxy,363.1684,356.9021,1.017557475845617,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-12705,MaNGA_DAP_proxy,341.0491,75.54225,4.514680195519726,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-12704,MaNGA_DAP_proxy,99.811554,11.937922,8.36088173469386,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-9101,MaNGA_DAP_proxy,229.55421,22.105835,10.384326581646883,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-6101,MaNGA_DAP_proxy,137.02887,60.30125,2.2724051325635872,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-12703,MaNGA_DAP_proxy,116.68371,23.839418,4.8945704127508485,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-12702,MaNGA_DAP_proxy,67.26042,19.303295,3.4844009792110624,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-1901,MaNGA_DAP_proxy,101.410774,39.484097,2.5683954225925443,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-1902,MaNGA_DAP_proxy,524.36035,484.80283,1.081595068246611,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-6103,MaNGA_DAP_proxy,752.95886,294.89136,2.553343237997885,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-12701,MaNGA_DAP_proxy,236.79697,53.02136,4.4660674490431775,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-6102,MaNGA_DAP_proxy,118.34134,17.192665,6.883245849320044,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-3702,MaNGA_DAP_proxy,312.34424,42.25605,7.391704619811837,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-3703,MaNGA_DAP_proxy,448.0794,341.77872,1.3110219384050592,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-9102,MaNGA_DAP_proxy,165.25378,29.539051,5.594417369738791,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-3704,MaNGA_DAP_proxy,257.23303,314.66174,0.8174906488472351,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8486-6104,MaNGA_DAP_proxy,304.97922,72.94523,4.18093438049342,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-12701,MaNGA_DAP_proxy,416.7923,195.2807,2.1343240781091013,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-6101,MaNGA_DAP_proxy,138.9797,49.25885,2.8214158471015867,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-3704,MaNGA_DAP_proxy,128.40144,194.2074,0.6611562690196151,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-3703,MaNGA_DAP_proxy,110.78898,48.288486,2.2943146322707237,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-12703,MaNGA_DAP_proxy,197.26624,37.3156,5.286428196250362,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-3702,MaNGA_DAP_proxy,143.91785,24.6906,5.828851870752431,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-12702,MaNGA_DAP_proxy,197.27574,72.10035,2.7361273558311434,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-6103,MaNGA_DAP_proxy,350.7254,50.510677,6.943589372203425,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-12704,MaNGA_DAP_proxy,94.335526,22.35879,4.219169552556288,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-1902,MaNGA_DAP_proxy,157.39435,130.48914,1.206187350150365,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-12705,MaNGA_DAP_proxy,109.602554,27.552605,3.9779379844482943,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-3701,MaNGA_DAP_proxy,326.10126,401.23315,0.8127475508940376,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-9101,MaNGA_DAP_proxy,84.63519,26.051079,3.2488170643526892,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-6104,MaNGA_DAP_proxy,99.5124,41.56068,2.3943881572678793,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-6102,MaNGA_DAP_proxy,153.70798,267.92554,0.5736966322807449,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-1901,MaNGA_DAP_proxy,137.67361,129.99738,1.059049113143665,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8318-9102,MaNGA_DAP_proxy,76.84036,26.11689,2.9421711390598193,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-9101,MaNGA_DAP_proxy,111.07921,23.776144,4.671876566696434,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-3703,MaNGA_DAP_proxy,420.34277,381.1918,1.102706747626785,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-6103,MaNGA_DAP_proxy,507.8802,206.75668,2.4564149511396685,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-3704,MaNGA_DAP_proxy,376.3759,284.88235,1.3211625781660394,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-3702,MaNGA_DAP_proxy,66.81987,21.536875,3.102579645375664,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-1901,MaNGA_DAP_proxy,39.732258,84.80199,0.4685297833223018,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-3701,MaNGA_DAP_proxy,260.08813,186.07227,1.3977801743376377,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-12701,MaNGA_DAP_proxy,112.7495,29.631899,3.805004194972452,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-9102,MaNGA_DAP_proxy,80.7764,23.561596,3.428307657936245,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-6101,MaNGA_DAP_proxy,374.49316,370.10278,1.0118625966549075,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-12702,MaNGA_DAP_proxy,132.56406,30.817389,4.301599334064285,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-6102,MaNGA_DAP_proxy,460.1291,296.3506,1.5526511503604177,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-12705,MaNGA_DAP_proxy,139.07373,40.771675,3.4110379325843247,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-12704,MaNGA_DAP_proxy,104.90586,30.11172,3.4838880010839635,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-12703,MaNGA_DAP_proxy,102.833725,29.156403,3.5269688445450558,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-6104,MaNGA_DAP_proxy,447.54617,238.9595,1.872895490658459,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8466-1902,MaNGA_DAP_proxy,129.23203,303.06387,0.4264184642003021,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-1902,MaNGA_DAP_proxy,94.32025,94.67615,0.9962408695326119,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-9102,MaNGA_DAP_proxy,438.08096,194.35437,2.254031952047181,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-1901,MaNGA_DAP_proxy,352.52783,100.019165,3.524602809871488,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-3704,MaNGA_DAP_proxy,81.201996,41.52986,1.9552677519259636,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-3701,MaNGA_DAP_proxy,85.96994,40.635006,2.115662047644339,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-3702,MaNGA_DAP_proxy,501.6964,414.74893,1.2096388048547828,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-3703,MaNGA_DAP_proxy,87.984985,77.832375,1.1304419915234503,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-6104,MaNGA_DAP_proxy,282.8343,138.70013,2.0391783338631333,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-12702,MaNGA_DAP_proxy,87.70772,32.373623,2.709233995836672,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-12701,MaNGA_DAP_proxy,200.38058,49.91189,4.014686280162903,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-6103,MaNGA_DAP_proxy,436.53345,475.81735,0.9174391181826389,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-6102,MaNGA_DAP_proxy,539.90356,435.26694,1.2403964335081363,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-6101,MaNGA_DAP_proxy,66.02663,30.092627,2.194113195900112,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-12705,MaNGA_DAP_proxy,173.18417,116.10601,1.4916038368728717,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-12704,MaNGA_DAP_proxy,13.793099,28.416246,0.4853948336455139,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-9101,MaNGA_DAP_proxy,75.951996,26.570095,2.8585519171083127,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8554-12703,MaNGA_DAP_proxy,205.06494,40.40362,5.075410074641828,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-9101,MaNGA_DAP_proxy,397.18634,214.57848,1.8510073330745933,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-3703,MaNGA_DAP_proxy,438.31732,309.0803,1.4181341224270843,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-3701,MaNGA_DAP_proxy,21.34761,19.760712,1.080305709632325,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-3704,MaNGA_DAP_proxy,52.281708,36.44856,1.4343970790615597,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-6103,MaNGA_DAP_proxy,109.73748,35.64962,3.0782229936812793,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-3702,MaNGA_DAP_proxy,66.21898,84.98791,0.7791576472465319,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-9102,MaNGA_DAP_proxy,88.37372,26.525238,3.331684337761644,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-12701,MaNGA_DAP_proxy,116.36749,23.719215,4.906043054122997,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-6102,MaNGA_DAP_proxy,49.287598,18.021582,2.734920718946872,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-12705,MaNGA_DAP_proxy,69.1792,18.703197,3.698790105242435,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-12702,MaNGA_DAP_proxy,228.45293,74.06397,3.084535301037738,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-1902,MaNGA_DAP_proxy,54.96753,78.34461,0.7016121466428896,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-6101,MaNGA_DAP_proxy,465.92102,151.5002,3.0753822107165534,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-12703,MaNGA_DAP_proxy,105.894226,22.74242,4.656242651397696,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-6104,MaNGA_DAP_proxy,90.253876,26.33114,3.4276478724430466,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-1901,MaNGA_DAP_proxy,426.41852,490.7587,0.8688965065723746,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8464-12704,MaNGA_DAP_proxy,123.379135,32.758064,3.766374441419982,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-3701,MaNGA_DAP_proxy,447.21448,341.00952,1.311442800775767,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-6101,MaNGA_DAP_proxy,137.4883,92.05187,1.493595947589115,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-3702,MaNGA_DAP_proxy,97.451805,62.884403,1.5496975458286533,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-1901,MaNGA_DAP_proxy,271.43427,178.72763,1.518703459560226,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-12704,MaNGA_DAP_proxy,122.515434,27.087835,4.522895019110978,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-6102,MaNGA_DAP_proxy,359.26337,272.02478,1.320700893499482,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-12705,MaNGA_DAP_proxy,154.55609,32.204967,4.79913828199234,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-1902,MaNGA_DAP_proxy,503.36215,394.26508,1.2767099485452782,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-6103,MaNGA_DAP_proxy,534.28894,582.00757,0.9180102932338149,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-9102,MaNGA_DAP_proxy,200.0664,55.802273,3.585273309565723,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-9101,MaNGA_DAP_proxy,119.175644,65.51187,1.819145812812243,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-3704,MaNGA_DAP_proxy,70.413956,46.527287,1.513390540050186,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-12703,MaNGA_DAP_proxy,123.45044,37.07561,3.329694103482047,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-12701,MaNGA_DAP_proxy,119.917274,36.86423,3.2529439513588105,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-3703,MaNGA_DAP_proxy,545.8192,420.73465,1.2973003293168273,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-6104,MaNGA_DAP_proxy,260.43497,30.28126,8.60053280477761,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8320-12702,MaNGA_DAP_proxy,161.80228,42.98083,3.764521997364872,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-1902,MaNGA_DAP_proxy,647.32715,456.83252,1.4169900820545787,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-9101,MaNGA_DAP_proxy,582.0835,455.01776,1.2792544625071336,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-9102,MaNGA_DAP_proxy,376.0346,199.82655,1.8818049953822453,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-6103,MaNGA_DAP_proxy,260.3761,21.637728,12.033430681816503,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-12701,MaNGA_DAP_proxy,56.559265,25.223251,2.2423463573351428,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-6102,MaNGA_DAP_proxy,175.84753,117.78239,1.492986600119084,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-3702,MaNGA_DAP_proxy,198.99432,39.27913,5.06615905189346,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-6104,MaNGA_DAP_proxy,123.75278,33.230717,3.724047844047422,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-3701,MaNGA_DAP_proxy,385.27658,462.60892,0.832834308512685,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-12704,MaNGA_DAP_proxy,248.94586,72.78011,3.4205205240827476,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-12702,MaNGA_DAP_proxy,118.805756,39.31446,3.021935338804094,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-12705,MaNGA_DAP_proxy,218.45258,59.75849,3.6555906951464134,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-3704,MaNGA_DAP_proxy,490.69666,437.04614,1.122757107521874,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-12703,MaNGA_DAP_proxy,92.164024,34.35447,2.6827374720087374,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-3703,MaNGA_DAP_proxy,465.95773,603.856,0.7716371618399089,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8312-1901,MaNGA_DAP_proxy,241.52728,86.77994,2.7832155680218262,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-9102,MaNGA_DAP_proxy,89.64258,33.41215,2.6829336034945372,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-12705,MaNGA_DAP_proxy,215.8022,40.645664,5.3093535389162305,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-12702,MaNGA_DAP_proxy,291.66235,63.62618,4.583999070822734,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-12703,MaNGA_DAP_proxy,135.86182,47.1436,2.881871982623304,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-12704,MaNGA_DAP_proxy,77.696686,34.54727,2.2489964040573973,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-3702,MaNGA_DAP_proxy,501.4021,428.0881,1.1712591403498487,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-6101,MaNGA_DAP_proxy,467.40173,383.90222,1.2175020243435946,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-3701,MaNGA_DAP_proxy,115.95206,129.22223,0.8973073750545862,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-6102,MaNGA_DAP_proxy,181.9007,42.9539,4.234788924870617,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-3703,MaNGA_DAP_proxy,182.17447,229.60707,0.7934183821081817,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-9101,MaNGA_DAP_proxy,111.58892,28.273949,3.9467044380677065,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-3704,MaNGA_DAP_proxy,68.39478,171.7619,0.3981952924367977,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-6103,MaNGA_DAP_proxy,137.11522,44.37358,3.0900193313228277,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-1901,MaNGA_DAP_proxy,447.6399,516.8507,0.8660913103145648,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-1902,MaNGA_DAP_proxy,538.5199,470.6558,1.144190510347477,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-12701,MaNGA_DAP_proxy,217.54291,114.34528,1.9025088748744154,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8550-6104,MaNGA_DAP_proxy,156.89763,78.5187,1.998219914491707,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-3702,MaNGA_DAP_proxy,85.60832,39.228336,2.1823082172029933,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-3701,MaNGA_DAP_proxy,70.962814,20.292044,3.4970757011959956,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-1902,MaNGA_DAP_proxy,832.73267,233.2357,3.570348235711771,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-6102,MaNGA_DAP_proxy,75.8795,26.234728,2.8923303492988373,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-1901,MaNGA_DAP_proxy,283.68585,510.12643,0.5561089042181171,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-6104,MaNGA_DAP_proxy,240.97192,116.59125,2.066809644806107,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-6101,MaNGA_DAP_proxy,367.23065,67.53594,5.437558876059177,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-12701,MaNGA_DAP_proxy,218.05753,93.37195,2.3353644215420157,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-12704,MaNGA_DAP_proxy,114.25363,38.235176,2.988181092719437,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-9102,MaNGA_DAP_proxy,63.43569,23.3241,2.719748671974481,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-12703,MaNGA_DAP_proxy,111.99983,39.34681,2.8464780245209207,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-12702,MaNGA_DAP_proxy,46.776375,19.5443,2.393351258423172,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-6103,MaNGA_DAP_proxy,512.05334,392.00198,1.3062519225030447,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-3704,MaNGA_DAP_proxy,74.99452,45.105263,1.662655641759588,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-9101,MaNGA_DAP_proxy,426.2459,390.28372,1.0921436845995012,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-12705,MaNGA_DAP_proxy,86.76132,25.418457,3.4133196991461756,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8335-3703,MaNGA_DAP_proxy,265.1013,67.63411,3.9196390696942705,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8606-9101,MaNGA_DAP_proxy,473.33942,331.39688,1.4283158610304358,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
