model_name,features,n_residual_features,rmse_logj,base_rmse_logj,rmse_improvement_vs_base,mae_logj,spearman_pred_obs,pearson_pred_obs,resid_a_rho,base_resid_a_rho,abs_resid_a_rho_reduction,repeat
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05413273301701981,0.054143123926305846,1.0390909286034367e-05,0.04345251399495958,0.992764452868703,0.9944158539972497,-0.7208735961561807,-0.7523770225890347,0.031503426432853976,14
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.054472684407973745,0.054143123926305846,-0.0003295604816678996,0.04352411779020994,0.9925821972734561,0.9943453155623903,-0.7387516993954509,-0.7523770225890347,0.013625323193583783,14
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05541689337541774,0.054143123926305846,-0.0012737694491118945,0.04452264533036284,0.9927826784282276,0.9941528812734289,-0.7356761910791498,-0.7523770225890347,0.016700831509884884,14
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05681599102673247,0.054143123926305846,-0.002672867100426621,0.04673510850444672,0.9915615659400743,0.9938536080691882,-0.6938054725177553,-0.7523770225890347,0.058571550071279455,14
base_only,none,0,0.05474163510961441,0.05474163510961441,0.0,0.043967971266235036,0.9931471896187211,0.9942921801232731,-0.7332668907957566,-0.7332668907957566,0.0,15
morphology,T,1,0.05464194674614131,0.05474163510961441,9.96883634730994e-05,0.044456452863990824,0.9929284829044251,0.9943223241501101,-0.7524591578259686,-0.7332668907957566,-0.01919226703021204,15
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05494773576383661,0.05474163510961441,-0.00020610065422219798,0.04395013914336899,0.9932747685353939,0.9942497053940055,-0.7152792739072411,-0.7332668907957566,0.017987616888515467,15
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05471760297537421,0.05474163510961441,2.4032134240202507e-05,0.04421341360399043,0.9928920317853757,0.9943012271308991,-0.7130159918228414,-0.7332668907957566,0.02025089897291521,15
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05467085264801056,0.05474163510961441,7.078246160385077e-05,0.04377933976459524,0.9931289640591965,0.9943054969221293,-0.7214850473644662,-0.7332668907957566,0.011781843431290406,15
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05454674804174326,0.05474163510961441,0.0001948870678711509,0.04392860725718951,0.9929649340234744,0.99433334844483,-0.7136000646188154,-0.7332668907957566,0.019666826176941155,15
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.053664309940665386,0.05474163510961441,0.0010773251689490254,0.043306196463629314,0.9936575052854122,0.9945127906449855,-0.7045743146935279,-0.7332668907957566,0.02869257610222864,15
base_only,none,0,0.05440497002199696,0.05440497002199696,0.0,0.04266546471109783,0.9926186483925057,0.994360440649503,-0.7481059902684739,-0.7481059902684739,0.0,16
morphology,T,1,0.05400693712632423,0.05440497002199696,0.00039803289567273,0.04295033162375048,0.9927462273091784,0.9944552740185463,-0.7585554176339484,-0.7481059902684739,-0.010449427365474495,16
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05446956238280633,0.05440497002199696,-6.45923608093707e-05,0.0428266347922685,0.9930742873806224,0.9943474453061893,-0.7280558663191748,-0.7481059902684739,0.02005012394929906,16
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05484743036654857,0.05440497002199696,-0.0004424603445516151,0.04339161638392448,0.9925639717139314,0.994272102248032,-0.7255826830737221,-0.7481059902684739,0.022523307194751818,16
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.054887998648408334,0.05440497002199696,-0.00048302862641137756,0.043094767463374366,0.9923452649996353,0.9942589696366254,-0.7162466444755733,-0.7481059902684739,0.03185934579290062,16
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05449601188735746,0.05440497002199696,-9.104186536050551e-05,0.043122794665899786,0.9929649340234744,0.9943425702880381,-0.7273349014616444,-0.7481059902684739,0.02077108880682954,16
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.055914310795862426,0.05440497002199696,-0.0015093407738654696,0.04480772137271669,0.9925092950353575,0.9940426626469105,-0.676693964823201,-0.7481059902684739,0.07141202544527292,16
base_only,none,0,0.055844932798970424,0.055844932798970424,0.0,0.04471947026563448,0.9926368739520303,0.9940564855714954,-0.7360868672638191,-0.7360868672638191,0.0,17
morphology,T,1,0.05564900935938156,0.055844932798970424,0.00019592343958886593,0.04490104435350143,0.9924910694758328,0.9941264967669354,-0.7482520084674674,-0.7360868672638191,-0.01216514120364831,17
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.056825018631297346,0.055844932798970424,-0.0009800858323269213,0.04524805954213398,0.9927097761901289,0.993844817969245,-0.73674394915929,-0.7360868672638191,-0.0006570818954708679,17
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.055326118585325934,0.055844932798970424,0.0005188142136444904,0.04386560599401355,0.9925639717139314,0.994167118337401,-0.7250351148274963,-0.7360868672638191,0.011051752436322837,17
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05566261738631404,0.055844932798970424,0.00018231541265638362,0.04437911554313285,0.9931471896187211,0.9940973061326492,-0.7218044621747645,-0.7360868672638191,0.01428240508905465,17
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05552057613499542,0.055844932798970424,0.0003243566639750048,0.04442526282505669,0.9928738062258511,0.9941352115386808,-0.7254457910121657,-0.7360868672638191,0.010641076251653447,17
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.0562064314337106,0.055844932798970424,-0.00036149863474017885,0.04581606721032406,0.9927462273091784,0.9939788512458706,-0.7152884000446783,-0.7360868672638191,0.020798467219140804,17
base_only,none,0,0.05722115516799872,0.05722115516799872,0.0,0.04591509045953241,0.9921265582853392,0.993761603188039,-0.7721989931024064,-0.7721989931024064,0.0,18
morphology,T,1,0.056958981993648114,0.05722115516799872,0.00026217317435060783,0.04624580846308696,0.9917255959757962,0.9938365894060014,-0.7819365817477874,-0.7721989931024064,-0.00973758864538099,18
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05845560961904703,0.05722115516799872,-0.0012344544510483058,0.046683058258946815,0.9918349493329445,0.9934930782817449,-0.7640128478213316,-0.7721989931024064,0.008186145281074753,18
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05741182421529242,0.05722115516799872,-0.00019066904729370115,0.0458963180843862,0.991853174892469,0.9937198641246768,-0.7381493743246027,-0.7721989931024064,0.03404961877780366,18
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.057571903493645535,0.05722115516799872,-0.000350748325646813,0.04605123685614132,0.992199460523438,0.9936836863671069,-0.7545216648867522,-0.7721989931024064,0.017677328215654153,18
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.057778463372918656,0.05722115516799872,-0.0005573082049199346,0.04632739348324954,0.9923634905591601,0.9936435028688432,-0.7480877379935997,-0.7721989931024064,0.02411125510880663,18
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05930366898869702,0.05722115516799872,-0.002082513820698295,0.04783106850910648,0.9919078515710431,0.9933090877204821,-0.6996735788898077,-0.7721989931024064,0.07252541421259862,18
base_only,none,0,0.05480003058810042,0.05480003058810042,0.0,0.04338000904032009,0.992764452868703,0.9942803320139737,-0.7522492566649154,-0.7522492566649154,0.0,19
morphology,T,1,0.05470390729781328,0.05480003058810042,9.612329028714506e-05,0.04388396962957145,0.9928555806663264,0.9943436577906127,-0.7669697163509506,-0.7522492566649154,-0.014720459686035192,19
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05529033821927413,0.05480003058810042,-0.0004903076311737059,0.04395665752695536,0.9928373551068016,0.9941793096078685,-0.7294156607973022,-0.7522492566649154,0.022833595867613132,19
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05451108488298706,0.05480003058810042,0.0002889457051133623,0.04306414469384407,0.9926733250710796,0.9943381665758554,-0.724825213666443,-0.7522492566649154,0.027424042998472342,19
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05496888984603363,0.05480003058810042,-0.00016885925793320988,0.04332230665796427,0.9929467084639497,0.9942530473320232,-0.7434425340381181,-0.7522492566649154,0.00880672262679727,19
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05570668349512337,0.05480003058810042,-0.0009066529070229506,0.0443755393148416,0.9927462273091784,0.9941269579907696,-0.7313595280714036,-0.7522492566649154,0.02088972859351179,19
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.055215308549120184,0.05480003058810042,-0.0004152779610197624,0.04392854885702426,0.9927826784282276,0.9942102124487702,-0.7135179293818817,-0.7522492566649154,0.038731327283033634,19
base_only,none,0,0.05340497935640535,0.05340497935640535,0.0,0.04247961482852996,0.9933294452139678,0.9945664396298942,-0.7447475716916228,-0.7447475716916228,0.0,20
morphology,T,1,0.05314401628304743,0.05340497935640535,0.0002609630733579199,0.04272420359006785,0.9933658963330173,0.9946434602416212,-0.7606453031070433,-0.7447475716916228,-0.015897731415420502,20
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.053630166625505286,0.05340497935640535,-0.00022518726909993847,0.04237507483380609,0.9934205730115915,0.9945205907704641,-0.7391258710303719,-0.7447475716916228,0.005621700661250895,20
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05288935883859737,0.05340497935640535,0.0005156205178079784,0.04194812466325519,0.9932383174163445,0.9946707382307168,-0.7346996943733805,-0.7447475716916228,0.010047877318242304,20
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.053652292425563866,0.05340497935640535,-0.0002473130691585182,0.04255848726960471,0.9932565429758692,0.994515871753649,-0.7316698167442647,-0.7447475716916228,0.013077754947358078,20
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05340873189686005,0.05340497935640535,-3.7525404547045227e-06,0.04215101714431045,0.9935663774877888,0.9945699225890949,-0.7298902199440311,-0.7447475716916228,0.014857351747591618,20
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05265649536579019,0.05340497935640535,0.0007484839906151605,0.042274029115654824,0.9940766931544797,0.9947182053795016,-0.7118569723683303,-0.7447475716916228,0.03289059932329241,20
base_only,none,0,0.05702292410576511,0.05702292410576511,0.0,0.045548898973978194,0.9923634905591601,0.9938125396547605,-0.7538919614035926,-0.7538919614035926,0.0,21
morphology,T,1,0.05699374162209253,0.05702292410576511,2.918248367257681e-05,0.04593253420328323,0.9923817161186848,0.9938804743994304,-0.7690687279614826,-0.7538919614035926,-0.01517676655789002,21
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05859001885829372,0.05702292410576511,-0.0015670947525286139,0.04650433287262706,0.9919260771305679,0.9934656288323571,-0.7540562318774603,-0.7538919614035926,-0.00016427047386768923,21
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05717811831589858,0.05702292410576511,-0.0001551942101334705,0.04568226156893197,0.9926733250710796,0.9937697659418241,-0.7437619488484165,-0.7538919614035926,0.010130012555176093,21
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05697504021997814,0.05702292410576511,4.7883885786970115e-05,0.045297875352810435,0.9924546183567834,0.9938363831493664,-0.748206377780282,-0.7538919614035926,0.005685583623310619,21
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05715465779654045,0.05702292410576511,-0.00013173369077534164,0.04569737945269533,0.9925092950353575,0.9938101819942203,-0.73950916880273,-0.7538919614035926,0.014382792600862615,21
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05834280322222866,0.05702292410576511,-0.00131987911646355,0.04724921165806171,0.9926004228329807,0.9935494456365934,-0.7130616225100269,-0.7538919614035926,0.04083033889356569,21
base_only,none,0,0.0569502462948263,0.0569502462948263,0.0,0.04564454859223112,0.9914522125829262,0.9938228327090577,-0.7403031427597573,-0.7403031427597573,0.0,22
morphology,T,1,0.056672733113396837,0.0569502462948263,0.0002775131814294618,0.04606658438404184,0.9918349493329445,0.9938894263307493,-0.7509624712862849,-0.7403031427597573,-0.010659328526527623,22
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05708550453330109,0.0569502462948263,-0.00013525823847479468,0.04539086775323729,0.9917984982138949,0.9937933033944626,-0.7243415283822771,-0.7403031427597573,0.015961614377480227,22
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05670920764953345,0.0569502462948263,0.0002410386452928459,0.04531405820834955,0.9919260771305679,0.9938755555470886,-0.7112820257097933,-0.7403031427597573,0.029021117049964018,22
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.057859014637239185,0.0569502462948263,-0.000908768342412887,0.04647974424243477,0.9917255959757962,0.9936191431166115,-0.712687450875106,-0.7403031427597573,0.027615691884651294,22
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05747830895365855,0.0569502462948263,-0.0005280626588322485,0.045812646273806726,0.9919989793686665,0.9937052979350107,-0.712961234998219,-0.7403031427597573,0.02734190776153833,22
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05908029571678962,0.0569502462948263,-0.0021300494219633204,0.048110459477165905,0.9917255959757962,0.9933448136625126,-0.6672301603009327,-0.7403031427597573,0.07307298245882454,22
base_only,none,0,0.05491564390148886,0.05491564390148886,0.0,0.04355579933923996,0.9934570241306407,0.9942650807678795,-0.7599882212115725,-0.7599882212115725,0.0,23
morphology,T,1,0.054848263470546395,0.05491564390148886,6.738043094246804e-05,0.04413599675974425,0.993438798571116,0.994327572797074,-0.7670518515878845,-0.7599882212115725,-0.007063630376311969,23
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.055436208481889036,0.05491564390148886,-0.0005205645804001735,0.043956110345473476,0.9927280017496537,0.9941523097323384,-0.7509259667365364,-0.7599882212115725,0.009062254475036058,23
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05530696347722283,0.05491564390148886,-0.00039131957573396853,0.044125746790935685,0.9932018662972951,0.9941822869084729,-0.7404856655084991,-0.7599882212115725,0.019502555703073354,23
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.054855384877113895,0.05491564390148886,6.025902437496733e-05,0.04340800116807578,0.9932929940949186,0.9942840917032781,-0.7470929890129564,-0.7599882212115725,0.012895232198616102,23
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05503454877238517,0.05491564390148886,-0.00011890487089630947,0.04371970800632875,0.9931471896187211,0.9942550135164094,-0.7447019410044373,-0.7599882212115725,0.015286280207135183,23
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.057382635484763786,0.05491564390148886,-0.002466991583274923,0.04606795012407227,0.9932018662972951,0.9937729979605415,-0.7226896975061627,-0.7599882212115725,0.03729852370540976,23
base_only,none,0,0.05398024543789839,0.05398024543789839,0.0,0.04272953298837821,0.9933476707734925,0.9944488602282902,-0.7513275167837686,-0.7513275167837686,0.0,24
morphology,T,1,0.05405586320947625,0.05398024543789839,-7.561777157786415e-05,0.04320669881628552,0.9935481519282642,0.9944637201158786,-0.7557628195781972,-0.7513275167837686,-0.004435302794428608,24
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05421440683618522,0.05398024543789839,-0.0002341613982868307,0.04295250308665796,0.9929831595829991,0.9944003975652254,-0.7412066303660299,-0.7513275167837686,0.010120886417738784,24
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.0538281387837539,0.05398024543789839,0.00015210665414448765,0.0426103587351982,0.9931107384996718,0.9944811710998661,-0.7224797963451096,-0.7513275167837686,0.02884772043865902,24
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05402091497967038,0.05398024543789839,-4.066954177199544e-05,0.04273239190301858,0.993438798571116,0.994442559087532,-0.734170378402029,-0.7513275167837686,0.0171571383817396,24
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05469335868764288,0.05398024543789839,-0.0007131132497444903,0.04374022451814429,0.9930925129401471,0.9943212924107663,-0.7200522437868422,-0.7513275167837686,0.03127527299692645,24
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05486635268911922,0.05398024543789839,-0.0008861072512208329,0.0440068783274425,0.9933294452139678,0.9942749626426007,-0.6989891185820255,-0.7513275167837686,0.05233839820174313,24
base_only,none,0,0.056087558983001405,0.056087558983001405,0.0,0.04489939028933372,0.9920536560472406,0.9940121127563415,-0.7483432698418385,-0.7483432698418385,0.0,25
morphology,T,1,0.05591207651349033,0.056087558983001405,0.0001754824695110735,0.04540032283262956,0.9921447838448639,0.9940531039910784,-0.7593128870412273,-0.7483432698418385,-0.010969617199388826,25
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05766847271108093,0.056087558983001405,-0.0015809137280795235,0.04598068712042595,0.9919443026900926,0.9936617596429953,-0.74142565766452,-0.7483432698418385,0.006917612177318566,25
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.056583647261480914,0.056087558983001405,-0.000496088278479509,0.04496109410416186,0.9921447838448639,0.9938996393114113,-0.726349278618438,-0.7483432698418385,0.02199399122340051,25
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05605751571507209,0.056087558983001405,3.004326792931805e-05,0.04495702050905973,0.9922176860829626,0.9940123768302245,-0.7427398214554618,-0.7483432698418385,0.005603448386376719,25
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05763726753199396,0.056087558983001405,-0.0015497085489925566,0.04635596688499026,0.9919625282496172,0.9936666536118589,-0.7311952575975358,-0.7483432698418385,0.017148012244302735,25
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.059127102205146234,0.056087558983001405,-0.003039543222144829,0.04793803518430378,0.9920172049281912,0.9933354294320945,-0.7198788471755373,-0.7483432698418385,0.028464422666301226,25
base_only,none,0,0.05588732090465204,0.05588732090465204,0.0,0.04434506063290031,0.992655099511555,0.9940477977706946,-0.7610559792917126,-0.7610559792917126,0.0,26
morphology,T,1,0.055489906162635286,0.05588732090465204,0.0003974147420167523,0.044749189827050624,0.9927097761901289,0.9941480150550224,-0.775119357082277,-0.7610559792917126,-0.014063377790564324,26
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.056882328211907265,0.05588732090465204,-0.0009950073072552273,0.04500320828566515,0.9925821972734561,0.9938350678437757,-0.7549688456211698,-0.7610559792917126,0.00608713367054281,26
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.056229808412773315,0.05588732090465204,-0.00034248750812127665,0.04479293199227931,0.9922723627615366,0.9939741055914687,-0.7346631898236322,-0.7610559792917126,0.026392789468080435,26
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.055958585402817736,0.05588732090465204,-7.126449816569763e-05,0.044244641470259236,0.9926004228329807,0.9940316597000266,-0.7543391421380102,-0.7610559792917126,0.006716837153702415,26
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05591805240327756,0.05588732090465204,-3.0731498625521936e-05,0.04443922045991254,0.9929284829044251,0.9940435883525764,-0.746098240032313,-0.7610559792917126,0.014957739259399694,26
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.058111384724133665,0.05588732090465204,-0.0022240638194816267,0.04742437405737819,0.9925639717139314,0.9935632918958794,-0.7017543382254655,-0.7610559792917126,0.059301641066247135,26
base_only,none,0,0.05621281562788066,0.05621281562788066,0.0,0.045030600651991735,0.9916162426186481,0.9939767438291225,-0.7438897147725357,-0.7438897147725357,0.0,27
morphology,T,1,0.05577892341164364,0.05621281562788066,0.0004338922162370265,0.04495654272977579,0.9917255959757962,0.9940931381006783,-0.7619229623482366,-0.7438897147725357,-0.018033247575700906,27
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05653167217206801,0.05621281562788066,-0.00031885654418734727,0.045105997084977124,0.9919443026900926,0.9939079709196417,-0.7262032604194445,-0.7438897147725357,0.01768645435309124,27
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05595739202276752,0.05621281562788066,0.00025542360511314477,0.04470868244752895,0.9921083327258147,0.994033060115214,-0.7230182384538982,-0.7438897147725357,0.020871476318637505,27
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05623439872186782,0.05621281562788066,-2.1583093987156965e-05,0.04488957309885127,0.9920354304877158,0.9939736520331008,-0.7331665032839485,-0.7438897147725357,0.010723211488587236,27
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.0569452831330061,0.05621281562788066,-0.0007324675051254351,0.04580384713512147,0.9919078515710431,0.993828059578509,-0.7208279654689953,-0.7438897147725357,0.023061749303540435,27
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05709035097814022,0.05621281562788066,-0.0008775353502595562,0.04610633946056009,0.9922905883210613,0.9937872627037474,-0.710022618743474,-0.7438897147725357,0.03386709602906168,27
base_only,none,0,0.05494284980306582,0.05494284980306582,0.0,0.04352970655912977,0.9928920317853757,0.9942486880670068,-0.7586101744585709,-0.7586101744585709,0.0,28
morphology,T,1,0.05463939637366108,0.05494284980306582,0.00030345342940473613,0.043831162478388384,0.9930742873806224,0.9943328944791607,-0.7689044574876148,-0.7586101744585709,-0.010294283029043894,28
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05628575230288562,0.05494284980306582,-0.0013429024998198036,0.043986015253492654,0.9924910694758328,0.9939654588680567,-0.7376383106281253,-0.7586101744585709,0.02097186383044558,28
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.05465477442441714,0.05494284980306582,0.0002880753786486806,0.04320459790263251,0.9931289640591965,0.994308077259999,-0.723574932837561,-0.7586101744585709,0.035035241621009905,28
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05518263380468936,0.05494284980306582,-0.0002397840016235414,0.04346165180064334,0.9930013851425238,0.9941972019757749,-0.7538189523040958,-0.7586101744585709,0.004791222154475139,28
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05567942173141724,0.05494284980306582,-0.0007365719283514219,0.04377375691768008,0.9926186483925057,0.9940957652460188,-0.737127246931648,-0.7586101744585709,0.021482927526922935,28
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.05593447473612619,0.05494284980306582,-0.0009916249330603755,0.0449355859017229,0.9929649340234744,0.9940363845471829,-0.7031232588410298,-0.7586101744585709,0.055486915617541155,28
base_only,none,0,0.0558038188127447,0.0558038188127447,0.0,0.04416096354029714,0.9932565429758692,0.9940642649642022,-0.7519207157171799,-0.7519207157171799,0.0,29
morphology,T,1,0.055456514611795994,0.0558038188127447,0.00034730420094870873,0.044429384849919686,0.9932747685353939,0.9941639096170412,-0.7620233498600448,-0.7519207157171799,-0.010102634142864941,29
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.05628032481294024,0.0558038188127447,-0.00047650600019553957,0.044368371269356506,0.993438798571116,0.9939625542693912,-0.7383684016230929,-0.7519207157171799,0.01355231409408697,29
gas_extent,f_star;log_RHI_over_Rdisk;fgas_RHI_interaction,3,0.055602282137760035,0.0558038188127447,0.00020153667498466754,0.04392004052285097,0.9931107384996718,0.9941072225992215,-0.7197693335262921,-0.7519207157171799,0.032151382190887756,29
newton_structure,log_v_newton;newton_angular_structure;mass_radius_compactness,3,0.05628655072710181,0.0558038188127447,-0.00048273191435710405,0.044525878148786606,0.9929467084639497,0.993961359317562,-0.7380216084004835,-0.7519207157171799,0.013899107316696413,29
compact_reservoir,D_maturity;R_reservoir;surface_reservoir_interaction;gas_drive_interaction,4,0.05742978598816353,0.0558038188127447,-0.0016259671754188243,0.04507800240395895,0.9927826784282276,0.9937161342771427,-0.7271067480257171,-0.7519207157171799,0.024813967691462824,29
all_residual,T;f_star;log_v_newton;log_RHI_over_Rdisk;D_maturity;R_reservoir;DR_interaction;fgas_RHI_interaction;gas_drive_interaction;surface_reservoir_interaction;mass_radius_compactness;newton_angular_structure,12,0.057298207926851315,0.0558038188127447,-0.0014943891141066118,0.04614591267105302,0.992764452868703,0.9937411314806636,-0.6894796833725719,-0.7519207157171799,0.06244103234460796,29
base_only,none,0,0.055335994305337526,0.055335994305337526,0.0,0.04412600181328883,0.9932383174163445,0.9941658764369363,-0.7421466225220505,-0.7421466225220505,0.0,30
morphology,T,1,0.05530823163485017,0.055335994305337526,2.7762670487353758e-05,0.0446200904740336,0.992764452868703,0.9941889499507695,-0.7536364295553539,-0.7421466225220505,-0.011489807033303379,30
reservoir,D_maturity;R_reservoir;DR_interaction,3,0.0553640832233874,0.055335994305337526,-2.8088918049874734e-05,0.04376272098002705,0.993438798571116,0.9941605006377825,-0.729479543759362,-0.7421466225220505,0.012667078762688577,30
