r_kpc,a_b_m_s2,a_qv_m_s2,a_total_m_s2,v_newton_km_s,v_cghstc34_km_s
21.14572864321608,1.7052771729502633e-11,4.0724054164020393e-11,5.7776825893523027e-11,105.4833925915244,194.16164354331545
21.394472361809044,1.6676052659912756e-11,4.0271716975392775e-11,5.694776963530553e-11,104.9234812679954,193.89402337215407
21.64321608040201,1.631168044656359e-11,3.982931795402527e-11,5.6140998400588856e-11,104.37236459874312,193.63160092661033
21.891959798994975,1.5959121372751862e-11,3.939653313595387e-11,5.535565450870573e-11,103.82981552856131,193.37422610645794
22.14070351758794,1.5617870251851686e-11,3.897305248660974e-11,5.4590922738461425e-11,103.29561509382488,193.12175453492242
22.389447236180903,1.5287448616583863e-11,3.8558579160132745e-11,5.384602777671661e-11,102.76955205705713,192.87404728879352
22.63819095477387,1.4967403040956744e-11,3.8152828805450225e-11,5.312023184640697e-11,102.2514225613713,192.63097064362975
22.886934673366834,1.465730358388432e-11,3.775552891571218e-11,5.24128324995965e-11,101.74102980352819,192.39239583308427
23.1356783919598,1.435674234450175e-11,3.736641821795499e-11,5.172316056245674e-11,101.23818372444231,192.15819882144916
23.384422110552762,1.4065332120109882e-11,3.698524610012115e-11,5.105057822023103e-11,100.74270071605252,191.9282600885828
23.633165829145728,1.3782705158500451e-11,3.6611772072794335e-11,5.039447723129479e-11,100.25440334354921,191.70246442644267
23.881909547738694,1.3508511997151858e-11,3.6245765263220815e-11,4.975427726037267e-11,99.77312008202061,191.48070074650218
24.13065326633166,1.3242420382451126e-11,3.5887003939379695e-11,4.912942432183082e-11,99.29868506664634,191.26286189737945
24.37939698492462,1.2984114262698478e-11,3.5535275062040957e-11,4.851938932473943e-11,98.83093785562583,191.04884449205463
24.628140703517587,1.2733292849193507e-11,3.5190373862909386e-11,4.7923666712102894e-11,98.36972320508467,190.83854874409303
24.876884422110553,1.2489669740192957e-11,3.48521034470993e-11,4.734177318729226e-11,97.9148908552534,190.6318783123333
25.125628140703515,1.2252972102974187e-11,3.45202744183185e-11,4.677324652129269e-11,97.46629532726043,190.4287401535356
25.37437185929648,1.2022939909641187e-11,3.419470452526205e-11,4.6217644434903235e-11,97.02379572992415,190.22904438251857
25.623115577889447,1.179932522267508e-11,3.3875218327828966e-11,4.567454355050405e-11,96.58725557597066,190.03270413934595
25.871859296482413,1.1581891526562552e-11,3.3561646881877115e-11,4.5143538408439665e-11,96.1565426071401,189.83963546315286
26.120603015075375,1.1370413102136987e-11,3.3253827441326274e-11,4.462424054346326e-11,95.7315286276802,189.64975717222768
26.36934673366834,1.1164674440540962e-11,3.295160317650562e-11,4.4116277617046585e-11,95.31208934575722,189.46299074999206
26.618090452261306,1.0964469693968354e-11,3.2654822907721596e-11,4.361929260168995e-11,94.89810422234494,189.2792602365435
